stage,candidate,reference,horizon,target_scope,postprocess,origin,mse_gain,mae_gain
SELECT,OD_LONG,O_LONG,9,terminal_H,raw,1140,0.00016705713747972487,-0.00025005909901291035
SELECT,OD_LONG,O_LONG,9,terminal_H,raw,1152,0.00011197909018168527,0.001445069723869924
SELECT,OD_LONG,O_LONG,9,terminal_H,raw,1164,0.00011893209261700766,0.0009158179314610081
SELECT,OD_LONG,O_LONG,9,terminal_H,raw,1176,0.0008123346914211673,0.0022743894120565685
SELECT,OD_LONG,O_LONG,9,terminal_H,raw,1188,0.00014698005636284766,0.0004085219903607683
SELECT,OD_LONG,O_LONG,9,terminal_H,raw,1200,0.00011762581706072011,0.001528115287469946
SELECT,OD_LONG,O_LONG,9,terminal_H,raw,1212,-4.1452132309253874e-05,-0.0002864479418205455
SELECT,OD_LONG,O_LONG,9,path_1_to_H,raw,1056,0.00041882873924786626,0.002229465730870522
SELECT,OD_LONG,O_LONG,9,path_1_to_H,raw,1068,9.829825223099131e-05,-8.498419264750834e-05
SELECT,OD_LONG,O_LONG,9,path_1_to_H,raw,1080,9.100298817216998e-05,0.0012114624338158285
SELECT,OD_LONG,O_LONG,9,path_1_to_H,raw,1092,0.00020939050886248153,0.0010892721775171113
SELECT,OD_LONG,O_LONG,9,path_1_to_H,raw,1104,9.246031122937604e-05,0.0014284298094722322
SELECT,OD_LONG,O_LONG,9,path_1_to_H,raw,1116,0.00012250647175916682,0.0011920298034870124
SELECT,OD_LONG,O_LONG,9,path_1_to_H,raw,1128,0.0004373550866769194,0.002636932405459264
SELECT,OD_LONG,O_LONG,9,path_1_to_H,raw,1140,8.595869399177853e-05,0.0003295889733029602
SELECT,OD_LONG,O_LONG,9,path_1_to_H,raw,1152,0.0001720057014762325,0.0014013571085591634
SELECT,OD_LONG,O_LONG,9,path_1_to_H,raw,1164,-2.494448945413153e-05,-7.272809098054516e-05
SELECT,OD_LONG,O_LONG,9,path_1_to_H,raw,1176,0.0006035838664084212,0.0017551105858360984
SELECT,OD_LONG,O_LONG,9,path_1_to_H,raw,1188,3.691388107312935e-05,0.0002735433534147042
SELECT,OD_LONG,O_LONG,9,path_1_to_H,raw,1200,0.0001590729093504284,0.0005362739768113126
SELECT,OD_LONG,O_LONG,9,path_1_to_H,raw,1212,0.0005464485694403393,0.001400912992883966
SELECT,OD_LONG,O_LONG,12,terminal_H,raw,1056,1.098305511641444e-05,0.0009031915986857965
SELECT,OD_LONG,O_LONG,12,terminal_H,raw,1068,1.0707952748902847e-05,0.0005632180161677075
SELECT,OD_LONG,O_LONG,12,terminal_H,raw,1080,5.1186609588290484e-05,0.0006388179304901824
SELECT,OD_LONG,O_LONG,12,terminal_H,raw,1092,-1.6063625262731878e-05,0.0004931455652343653
SELECT,OD_LONG,O_LONG,12,terminal_H,raw,1104,1.8626613328577065e-05,0.0003312777143687632
SELECT,OD_LONG,O_LONG,12,terminal_H,raw,1116,-0.00035761829539305716,0.0002861233448846052
SELECT,OD_LONG,O_LONG,12,terminal_H,raw,1128,-0.0001587315257162058,0.0001794967211038962
SELECT,OD_LONG,O_LONG,12,terminal_H,raw,1140,0.0005236614934069241,0.0020457690575784574
SELECT,OD_LONG,O_LONG,12,terminal_H,raw,1152,-0.00018189190287274152,-7.354355336080668e-05
SELECT,OD_LONG,O_LONG,12,terminal_H,raw,1164,-0.0005534000615795088,0.0007265169105165401
SELECT,OD_LONG,O_LONG,12,terminal_H,raw,1176,-0.00034336415654450525,-0.0014541272068675055
SELECT,OD_LONG,O_LONG,12,terminal_H,raw,1188,0.0008843682107845959,0.0025301808509164345
SELECT,OD_LONG,O_LONG,12,terminal_H,raw,1200,0.00020788828525598478,0.0005992093221511881
SELECT,OD_LONG,O_LONG,12,terminal_H,raw,1212,-0.00020475687353966988,-0.0008191693915553463
SELECT,OD_LONG,O_LONG,12,path_1_to_H,raw,1056,0.0001942337925427546,0.0015560047282343569
SELECT,OD_LONG,O_LONG,12,path_1_to_H,raw,1068,7.809579915222462e-05,-3.3871617968042525e-06
SELECT,OD_LONG,O_LONG,12,path_1_to_H,raw,1080,-2.8885707411782092e-05,0.0006809725812348435
SELECT,OD_LONG,O_LONG,12,path_1_to_H,raw,1092,0.000176208135453305,0.0010220838771058769
SELECT,OD_LONG,O_LONG,12,path_1_to_H,raw,1104,0.0001217378941289756,0.0013491213106002545
SELECT,OD_LONG,O_LONG,12,path_1_to_H,raw,1116,7.028211365748576e-05,0.0010327422062061688
SELECT,OD_LONG,O_LONG,12,path_1_to_H,raw,1128,0.00033678655727092276,0.0021654324309695995
SELECT,OD_LONG,O_LONG,12,path_1_to_H,raw,1140,0.00015304868198744032,0.0006097096097557107
SELECT,OD_LONG,O_LONG,12,path_1_to_H,raw,1152,0.00012199506907970428,0.0011407447365684882
SELECT,OD_LONG,O_LONG,12,path_1_to_H,raw,1164,3.230942318304549e-06,0.00038812467998228066
SELECT,OD_LONG,O_LONG,12,path_1_to_H,raw,1176,0.0005210380074888474,0.0014749927676255886
SELECT,OD_LONG,O_LONG,12,path_1_to_H,raw,1188,0.0001648604630040866,0.0006614389574706844
SELECT,OD_LONG,O_LONG,12,path_1_to_H,raw,1200,0.00012300591855598313,0.0005333718788715935
SELECT,OD_LONG,O_LONG,12,path_1_to_H,raw,1212,0.00041377569131774157,0.001027550614900683
SELECT,OD_LONG,D_LONG,3,terminal_H,raw,1056,4.8214265606806334e-05,0.0016705139574566255
SELECT,OD_LONG,D_LONG,3,terminal_H,raw,1068,-0.00016494260126124956,-0.00011236775521399971
SELECT,OD_LONG,D_LONG,3,terminal_H,raw,1080,0.00046762825546546225,0.0018398625023434134
SELECT,OD_LONG,D_LONG,3,terminal_H,raw,1092,0.000372739729794004,0.0007762294548922528
SELECT,OD_LONG,D_LONG,3,terminal_H,raw,1104,-4.8444945008928734e-05,-0.0011010909488691717
SELECT,OD_LONG,D_LONG,3,terminal_H,raw,1116,0.00018764393319959828,0.0011285601923307967
SELECT,OD_LONG,D_LONG,3,terminal_H,raw,1128,0.0014466475305487648,0.0007959100767104596
SELECT,OD_LONG,D_LONG,3,terminal_H,raw,1140,0.0005856045051614975,0.0009965376228576286
SELECT,OD_LONG,D_LONG,3,terminal_H,raw,1152,-0.0001003599834288293,-2.8956870215091835e-05
SELECT,OD_LONG,D_LONG,3,terminal_H,raw,1164,0.00017361628044729028,0.0002443785678793681
SELECT,OD_LONG,D_LONG,3,terminal_H,raw,1176,0.0006941415151250548,0.0008925702857772905
SELECT,OD_LONG,D_LONG,3,terminal_H,raw,1188,0.00020760856862192,0.0006685339202316205
SELECT,OD_LONG,D_LONG,3,terminal_H,raw,1200,0.00035989511052973326,0.0004515552645889383
SELECT,OD_LONG,D_LONG,3,terminal_H,raw,1212,0.0018801336412317558,0.008158420964069634
SELECT,OD_LONG,D_LONG,3,path_1_to_H,raw,1056,0.00010636658659245238,0.0005963428559471989
SELECT,OD_LONG,D_LONG,3,path_1_to_H,raw,1068,-0.00011540783598946662,-0.0003479727475748972
SELECT,OD_LONG,D_LONG,3,path_1_to_H,raw,1080,0.0005463278470675985,0.001275490000711983
SELECT,OD_LONG,D_LONG,3,path_1_to_H,raw,1092,0.0002721175270850953,0.00023853954695779371
SELECT,OD_LONG,D_LONG,3,path_1_to_H,raw,1104,0.00017390749033216788,-0.0004577988454177661
SELECT,OD_LONG,D_LONG,3,path_1_to_H,raw,1116,0.00010248943096111997,0.0005544538266932668
SELECT,OD_LONG,D_LONG,3,path_1_to_H,raw,1128,0.0014236824109049337,0.0012597456081400976
SELECT,OD_LONG,D_LONG,3,path_1_to_H,raw,1140,3.7276297773717834e-05,-0.00018354582100493016
SELECT,OD_LONG,D_LONG,3,path_1_to_H,raw,1152,4.4376991758350794e-05,-0.0004862079116715077
SELECT,OD_LONG,D_LONG,3,path_1_to_H,raw,1164,0.0003324900815869822,0.00035118753902048215
SELECT,OD_LONG,D_LONG,3,path_1_to_H,raw,1176,0.000815421842880854,0.0004633332114736996
SELECT,OD_LONG,D_LONG,3,path_1_to_H,raw,1188,0.0003797221537750893,0.00023479249106445751
SELECT,OD_LONG,D_LONG,3,path_1_to_H,raw,1200,0.00035867870717068683,0.0005713168728381322
SELECT,OD_LONG,D_LONG,3,path_1_to_H,raw,1212,0.0012739682597553382,0.0047709949953871926
SELECT,OD_LONG,D_LONG,6,terminal_H,raw,1056,-0.00011989036496732674,-0.00017020175230395785
SELECT,OD_LONG,D_LONG,6,terminal_H,raw,1068,6.589117178828183e-06,0.0005144691395385669
SELECT,OD_LONG,D_LONG,6,terminal_H,raw,1080,0.00041472418583724126,0.0008263017702055256
SELECT,OD_LONG,D_LONG,6,terminal_H,raw,1092,0.0005616324416816151,0.0016766181535188063
SELECT,OD_LONG,D_LONG,6,terminal_H,raw,1104,-0.00018178698085650566,-0.001917690993613212
SELECT,OD_LONG,D_LONG,6,terminal_H,raw,1116,0.00024239860530218937,0.001456531501383027
SELECT,OD_LONG,D_LONG,6,terminal_H,raw,1128,0.0012254225927973723,-0.00012905378787847355
SELECT,OD_LONG,D_LONG,6,terminal_H,raw,1140,0.00021738529238470844,0.00019514209180811402
SELECT,OD_LONG,D_LONG,6,terminal_H,raw,1152,5.7197527586059565e-05,-0.0002680099737964491
SELECT,OD_LONG,D_LONG,6,terminal_H,raw,1164,-0.0013253162187494213,-0.000285181622186096
SELECT,OD_LONG,D_LONG,6,terminal_H,raw,1176,0.0006855896396174261,0.0007336935290048999
SELECT,OD_LONG,D_LONG,6,terminal_H,raw,1188,-0.00010049602669968502,0.0007373220432830959
SELECT,OD_LONG,D_LONG,6,terminal_H,raw,1200,0.0005338211786709203,0.0012344456123633283
SELECT,OD_LONG,D_LONG,6,terminal_H,raw,1212,0.0017925496669480797,0.0050089348682300075
SELECT,OD_LONG,D_LONG,6,path_1_to_H,raw,1056,2.1244239496007212e-05,0.0004340694217347426
SELECT,OD_LONG,D_LONG,6,path_1_to_H,raw,1068,-0.00011461091579648573,0.00012371899273664027
SELECT,OD_LONG,D_LONG,6,path_1_to_H,raw,1080,0.00043895476779386855,0.001227575643896986
SELECT,OD_LONG,D_LONG,6,path_1_to_H,raw,1092,0.0003702956327700532,0.0009111161400566947
SELECT,OD_LONG,D_LONG,6,path_1_to_H,raw,1104,6.313175329793676e-06,-0.0009344485429611986
SELECT,OD_LONG,D_LONG,6,path_1_to_H,raw,1116,0.0001571589610189493,0.0008048554476348925
SELECT,OD_LONG,D_LONG,6,path_1_to_H,raw,1128,0.0013746767172215693,0.0008918145397700052
SELECT,OD_LONG,D_LONG,6,path_1_to_H,raw,1140,0.00018054619057854653,9.490459702898144e-05
SELECT,OD_LONG,D_LONG,6,path_1_to_H,raw,1152,0.0001338966916764477,-0.0003335219850461762
SELECT,OD_LONG,D_LONG,6,path_1_to_H,raw,1164,0.0001621835874227884,0.0009168387475182438
SELECT,OD_LONG,D_LONG,6,path_1_to_H,raw,1176,0.0008011937413809167,0.0007588432228366645
SELECT,OD_LONG,D_LONG,6,path_1_to_H,raw,1188,0.00020797142078807912,0.0005134378450896286
SELECT,OD_LONG,D_LONG,6,path_1_to_H,raw,1200,0.0003556319860692156,0.00048802808350906647
SELECT,OD_LONG,D_LONG,6,path_1_to_H,raw,1212,0.0013873549763225009,0.004619595376237912
SELECT,OD_LONG,D_LONG,9,terminal_H,raw,1056,-6.583558292188553e-05,-0.000494661441302925
SELECT,OD_LONG,D_LONG,9,terminal_H,raw,1068,0.00025508787505276265,0.0018383475186348692
SELECT,OD_LONG,D_LONG,9,terminal_H,raw,1080,0.0007480910709063563,0.0016079156232852868
SELECT,OD_LONG,D_LONG,9,terminal_H,raw,1092,0.0005268210544453548,0.002258582753797912
SELECT,OD_LONG,D_LONG,9,terminal_H,raw,1104,0.00017264924463799772,0.0005875032397159044
SELECT,OD_LONG,D_LONG,9,terminal_H,raw,1116,0.0006100188213288617,0.0028983754921477105
SELECT,OD_LONG,D_LONG,9,terminal_H,raw,1128,0.0015705509196565308,0.002141303952350088
SELECT,OD_LONG,D_LONG,9,terminal_H,raw,1140,0.000514527229604957,0.001308395796566158
SELECT,OD_LONG,D_LONG,9,terminal_H,raw,1152,0.00017534333321438708,0.0004753830960674083
SELECT,OD_LONG,D_LONG,9,terminal_H,raw,1164,0.0007957174425334945,0.001840607915174022
SELECT,OD_LONG,D_LONG,9,terminal_H,raw,1176,0.00026772426792653225,0.0015443256923175417
SELECT,OD_LONG,D_LONG,9,terminal_H,raw,1188,0.00021328839406708168,0.0011196948744534654
SELECT,OD_LONG,D_LONG,9,terminal_H,raw,1200,0.0010506098638802246,0.003272005302614627
SELECT,OD_LONG,D_LONG,9,terminal_H,raw,1212,0.0017164958516224086,0.004172431990042383
SELECT,OD_LONG,D_LONG,9,path_1_to_H,raw,1056,4.5772500579175037e-05,0.0004085308797904427
SELECT,OD_LONG,D_LONG,9,path_1_to_H,raw,1068,-5.242854241965034e-05,0.000566805671373182
SELECT,OD_LONG,D_LONG,9,path_1_to_H,raw,1080,0.0005815241272240838,0.0013461330716249774
SELECT,OD_LONG,D_LONG,9,path_1_to_H,raw,1092,0.00044583952532273395,0.0012535222783977367
SELECT,OD_LONG,D_LONG,9,path_1_to_H,raw,1104,-8.603717560442379e-06,-0.0009540761131779039
SELECT,OD_LONG,D_LONG,9,path_1_to_H,raw,1116,0.00026793763498799637,0.0013409498186975595
SELECT,OD_LONG,D_LONG,9,path_1_to_H,raw,1128,0.0014248028148331512,0.001174939489155063
SELECT,OD_LONG,D_LONG,9,path_1_to_H,raw,1140,0.00037001374071498716,0.0008243719372373749
SELECT,OD_LONG,D_LONG,9,path_1_to_H,raw,1152,0.00012979342957113995,-0.00019611025458271452
SELECT,OD_LONG,D_LONG,9,path_1_to_H,raw,1164,0.0002832970275251065,0.0012975059211400755
SELECT,OD_LONG,D_LONG,9,path_1_to_H,raw,1176,0.0006996085213914194,0.0010097155884384182
SELECT,OD_LONG,D_LONG,9,path_1_to_H,raw,1188,0.00023413088669864624,0.0007945650232159784
SELECT,OD_LONG,D_LONG,9,path_1_to_H,raw,1200,0.000455223926845619,0.0009366294579954263
SELECT,OD_LONG,D_LONG,9,path_1_to_H,raw,1212,0.001484177289775176,0.0046582967568975855
SELECT,OD_LONG,D_LONG,12,terminal_H,raw,1056,0.0011179506294239294,0.0024668625490195414
SELECT,OD_LONG,D_LONG,12,terminal_H,raw,1068,0.000770501223934343,0.003967114007538113
SELECT,OD_LONG,D_LONG,12,terminal_H,raw,1080,0.0005970675121326093,0.0024980893268663805
SELECT,OD_LONG,D_LONG,12,terminal_H,raw,1092,0.0005637616593996981,0.0023395102497223773
SELECT,OD_LONG,D_LONG,12,terminal_H,raw,1104,0.00040838999008864594,0.001128554698053871
SELECT,OD_LONG,D_LONG,12,terminal_H,raw,1116,0.0011792943012030755,0.0019282902150756188
SELECT,OD_LONG,D_LONG,12,terminal_H,raw,1128,0.002012702633877884,0.00454496652780122
SELECT,OD_LONG,D_LONG,12,terminal_H,raw,1140,0.0002660452808625113,0.0021089476332005305
SELECT,OD_LONG,D_LONG,12,terminal_H,raw,1152,0.0005764295348820194,0.0013292392174373256
SELECT,OD_LONG,D_LONG,12,terminal_H,raw,1164,-0.0008085350659281809,-0.0008257259291132649
SELECT,OD_LONG,D_LONG,12,terminal_H,raw,1176,0.0010187222104741116,0.0029301930802318713
SELECT,OD_LONG,D_LONG,12,terminal_H,raw,1188,8.303744178623663e-05,0.000498656504120314
SELECT,OD_LONG,D_LONG,12,terminal_H,raw,1200,0.0009253639130298891,0.0029998073966792417
SELECT,OD_LONG,D_LONG,12,terminal_H,raw,1212,0.0020470975110869387,0.0071581982723268964
SELECT,OD_LONG,D_LONG,12,path_1_to_H,raw,1056,0.0003516410897187821,0.0008378546565231374
SELECT,OD_LONG,D_LONG,12,path_1_to_H,raw,1068,0.00010945170176486838,0.001248364383713633
SELECT,OD_LONG,D_LONG,12,path_1_to_H,raw,1080,0.000577394941559728,0.0015325309044467693
SELECT,OD_LONG,D_LONG,12,path_1_to_H,raw,1092,0.0004958264055162278,0.0015047228263096275
SELECT,OD_LONG,D_LONG,12,path_1_to_H,raw,1104,5.046972166749591e-05,-0.0005902087184217336
SELECT,OD_LONG,D_LONG,12,path_1_to_H,raw,1116,0.0004207733451057741,0.0016040312027473505
SELECT,OD_LONG,D_LONG,12,path_1_to_H,raw,1128,0.0015072837550848454,0.00178880617642961
SELECT,OD_LONG,D_LONG,12,path_1_to_H,raw,1140,0.0004648263225038044,0.0013148965092407512
SELECT,OD_LONG,D_LONG,12,path_1_to_H,raw,1152,0.0001463132543583898,2.47626626625382e-05
SELECT,OD_LONG,D_LONG,12,path_1_to_H,raw,1164,0.00016489303953281362,0.0011126798969973814
SELECT,OD_LONG,D_LONG,12,path_1_to_H,raw,1176,0.0006617111958879755,0.0011695040578243387
SELECT,OD_LONG,D_LONG,12,path_1_to_H,raw,1188,0.00023804329160251656,0.0008331830398529054
SELECT,OD_LONG,D_LONG,12,path_1_to_H,raw,1200,0.000556205935902975,0.0013989145328433612
SELECT,OD_LONG,D_LONG,12,path_1_to_H,raw,1212,0.0013892728998172298,0.004457905513917833
SELECT,O_LONG_D24,O_LONG,3,terminal_H,raw,1056,-2.563168268812066e-05,0.00026913121184345633
SELECT,O_LONG_D24,O_LONG,3,terminal_H,raw,1068,0.00030804567118459446,0.0006666714699157038
SELECT,O_LONG_D24,O_LONG,3,terminal_H,raw,1080,0.00017016828666080886,0.0011447391905430575
SELECT,O_LONG_D24,O_LONG,3,terminal_H,raw,1092,0.00020184074470026953,0.000981976025173617
SELECT,O_LONG_D24,O_LONG,3,terminal_H,raw,1104,4.857511354185264e-05,0.0006353093106207092
SELECT,O_LONG_D24,O_LONG,3,terminal_H,raw,1116,8.126315267863579e-05,0.0007138868352215094
SELECT,O_LONG_D24,O_LONG,3,terminal_H,raw,1128,0.000250265397198061,0.0014282308676167425
SELECT,O_LONG_D24,O_LONG,3,terminal_H,raw,1140,-0.00016285494057309652,-2.961980970291981e-05
SELECT,O_LONG_D24,O_LONG,3,terminal_H,raw,1152,0.0002371650642511449,0.0006190541939281738
SELECT,O_LONG_D24,O_LONG,3,terminal_H,raw,1164,5.488421696624094e-05,0.0003073808684293707
SELECT,O_LONG_D24,O_LONG,3,terminal_H,raw,1176,0.00041300678718293255,0.0003397719288746395
SELECT,O_LONG_D24,O_LONG,3,terminal_H,raw,1188,0.0001342641724489809,-0.0006155805668786848
SELECT,O_LONG_D24,O_LONG,3,terminal_H,raw,1200,0.000573361893495996,0.00039310929227539545
SELECT,O_LONG_D24,O_LONG,3,terminal_H,raw,1212,0.00027109987775309066,0.0006059724475232016
SELECT,O_LONG_D24,O_LONG,3,path_1_to_H,raw,1056,0.0001405168731782256,0.0008114274477795488
SELECT,O_LONG_D24,O_LONG,3,path_1_to_H,raw,1068,0.0002987714240437688,0.0010259806211790014
SELECT,O_LONG_D24,O_LONG,3,path_1_to_H,raw,1080,0.000279692247835296,0.001338277968872198
SELECT,O_LONG_D24,O_LONG,3,path_1_to_H,raw,1092,0.00011022044611464137,0.0006982813944408631
SELECT,O_LONG_D24,O_LONG,3,path_1_to_H,raw,1104,4.097933649026199e-05,0.0009641164789026382
SELECT,O_LONG_D24,O_LONG,3,path_1_to_H,raw,1116,0.00013109033985797463,0.0009304660173030698
SELECT,O_LONG_D24,O_LONG,3,path_1_to_H,raw,1128,0.0005475846885049478,0.0023913569386708306
SELECT,O_LONG_D24,O_LONG,3,path_1_to_H,raw,1140,-4.987164679238924e-05,0.00013916041105081303
SELECT,O_LONG_D24,O_LONG,3,path_1_to_H,raw,1152,9.103184634983333e-05,0.0005483365272620362
SELECT,O_LONG_D24,O_LONG,3,path_1_to_H,raw,1164,0.00010271061534558888,0.000654103737839693
SELECT,O_LONG_D24,O_LONG,3,path_1_to_H,raw,1176,0.0005338493832849112,0.0008149526972760096
SELECT,O_LONG_D24,O_LONG,3,path_1_to_H,raw,1188,0.00011100724603483964,-2.440507756905058e-06
SELECT,O_LONG_D24,O_LONG,3,path_1_to_H,raw,1200,0.000262121557594328,-1.6241566014753624e-05
SELECT,O_LONG_D24,O_LONG,3,path_1_to_H,raw,1212,0.0001196805357821989,4.543296744425228e-05
SELECT,O_LONG_D24,O_LONG,6,terminal_H,raw,1056,0.0001364589447463121,0.0011587625959159243
SELECT,O_LONG_D24,O_LONG,6,terminal_H,raw,1068,0.00018663896489433775,-0.0006111051048816212
SELECT,O_LONG_D24,O_LONG,6,terminal_H,raw,1080,0.000100762538303772,0.00085459147474579
SELECT,O_LONG_D24,O_LONG,6,terminal_H,raw,1092,0.0002793867889082599,0.0014153437626735982
SELECT,O_LONG_D24,O_LONG,6,terminal_H,raw,1104,0.00022062435068569022,0.0015350666737505502
SELECT,O_LONG_D24,O_LONG,6,terminal_H,raw,1116,-8.033193946760671e-05,-0.00038131427905812687
SELECT,O_LONG_D24,O_LONG,6,terminal_H,raw,1128,0.00013315300196278958,0.0008368546803660268
SELECT,O_LONG_D24,O_LONG,6,terminal_H,raw,1140,-3.386928362698915e-05,-0.00013462239085287552
SELECT,O_LONG_D24,O_LONG,6,terminal_H,raw,1152,5.1862691275048724e-05,0.00047355580668283594
SELECT,O_LONG_D24,O_LONG,6,terminal_H,raw,1164,-0.00017292158039649758,-0.0011597223908715033
SELECT,O_LONG_D24,O_LONG,6,terminal_H,raw,1176,0.0005860440069886813,0.0014953636831936624
SELECT,O_LONG_D24,O_LONG,6,terminal_H,raw,1188,3.404027202427185e-05,0.0001528232918454562
SELECT,O_LONG_D24,O_LONG,6,terminal_H,raw,1200,-8.324546403853168e-06,-0.00033068093052847103
SELECT,O_LONG_D24,O_LONG,6,terminal_H,raw,1212,0.0010416019034997532,0.0024064870954943166
SELECT,O_LONG_D24,O_LONG,6,path_1_to_H,raw,1056,0.00018253835792804153,0.0010156012949227241
SELECT,O_LONG_D24,O_LONG,6,path_1_to_H,raw,1068,0.00021135098929848654,0.0004879263801880958
SELECT,O_LONG_D24,O_LONG,6,path_1_to_H,raw,1080,0.00021119272744066217,0.0012231397538041305
SELECT,O_LONG_D24,O_LONG,6,path_1_to_H,raw,1092,0.0001847236084798374,0.0008182751140565534
SELECT,O_LONG_D24,O_LONG,6,path_1_to_H,raw,1104,8.343425220274685e-05,0.0010558373292109931
SELECT,O_LONG_D24,O_LONG,6,path_1_to_H,raw,1116,-6.169029514780798e-06,0.00042541920675345145
SELECT,O_LONG_D24,O_LONG,6,path_1_to_H,raw,1128,0.0003882467497754037,0.0019468795119098564
SELECT,O_LONG_D24,O_LONG,6,path_1_to_H,raw,1140,-2.972975604518351e-05,0.00011127050093207024
SELECT,O_LONG_D24,O_LONG,6,path_1_to_H,raw,1152,0.00012053688296388693,0.0006098634425697713
SELECT,O_LONG_D24,O_LONG,6,path_1_to_H,raw,1164,-4.0702783397588876e-05,-0.00013448975884036292
SELECT,O_LONG_D24,O_LONG,6,path_1_to_H,raw,1176,0.000520909705253366,0.0009960308894316858
SELECT,O_LONG_D24,O_LONG,6,path_1_to_H,raw,1188,9.005540663014758e-05,7.200857986976938e-06
SELECT,O_LONG_D24,O_LONG,6,path_1_to_H,raw,1200,0.000281663471011032,9.894741479277981e-05
SELECT,O_LONG_D24,O_LONG,6,path_1_to_H,raw,1212,0.00038482645355744145,0.000819772123130017
SELECT,O_LONG_D24,O_LONG,9,terminal_H,raw,1056,0.00023945169784470033,0.0007064012334896752
SELECT,O_LONG_D24,O_LONG,9,terminal_H,raw,1068,8.93247817661781e-05,-0.00030014606024178476
SELECT,O_LONG_D24,O_LONG,9,terminal_H,raw,1080,0.00018330323151302105,0.0017381136368256804
SELECT,O_LONG_D24,O_LONG,9,terminal_H,raw,1092,-1.1447291338662499e-05,9.768854421805604e-06
SELECT,O_LONG_D24,O_LONG,9,terminal_H,raw,1104,-8.63079530244228e-05,-0.00020972746974756484
SELECT,O_LONG_D24,O_LONG,9,terminal_H,raw,1116,3.568964067882183e-05,0.00023616189417724001
SELECT,O_LONG_D24,O_LONG,9,terminal_H,raw,1128,0.00030826735885941726,0.0021206557307396475
SELECT,O_LONG_D24,O_LONG,9,terminal_H,raw,1140,0.00010644312226703067,-0.00027872537556852193
SELECT,O_LONG_D24,O_LONG,9,terminal_H,raw,1152,-0.00011319776809620711,-8.678544838574207e-05
SELECT,O_LONG_D24,O_LONG,9,terminal_H,raw,1164,-0.00011205211600350262,0.00029746129783820804
SELECT,O_LONG_D24,O_LONG,9,terminal_H,raw,1176,0.0006593429203936999,0.0012402914706449194
SELECT,O_LONG_D24,O_LONG,9,terminal_H,raw,1188,-4.1736722545728986e-05,-0.0002565570063494079
SELECT,O_LONG_D24,O_LONG,9,terminal_H,raw,1200,0.00023675698231833333,0.0013628182933654578
SELECT,O_LONG_D24,O_LONG,9,terminal_H,raw,1212,-0.00030810407786148567,-0.0013715357952202663
SELECT,O_LONG_D24,O_LONG,9,path_1_to_H,raw,1056,0.00021931802783524637,0.0011128879844056567
SELECT,O_LONG_D24,O_LONG,9,path_1_to_H,raw,1068,0.0001461593201274687,8.494197285429219e-05
SELECT,O_LONG_D24,O_LONG,9,path_1_to_H,raw,1080,0.00012560718491677023,0.0009895834169937542
SELECT,O_LONG_D24,O_LONG,9,path_1_to_H,raw,1092,0.00012802639945582285,0.000485180301146574
