phase,dataset,series,K,scope,model_A,model_B,panel_start,independent_width,width_reduction,active_ambiguous_windows,components,mixed_sign_components,independent_bounds_provably_exact
initial,household,household,60,fixed_panel,constant,logistic,126720,0.0,0.0,0,0,0,True
initial,household,household,60,fixed_panel,constant,hist_gradient_boosting,126720,0.0,0.0,0,0,0,True
initial,household,household,60,fixed_panel,logistic,hist_gradient_boosting,126720,0.0,0.0,0,0,0,True
initial,household,household,180,full_station,constant,logistic,86400,0.0,0.0,0,0,0,True
initial,household,household,180,full_station,constant,hist_gradient_boosting,86400,0.0,0.0,0,0,0,True
initial,household,household,180,full_station,logistic,hist_gradient_boosting,86400,0.0,0.0,0,0,0,True
initial,household,household,180,fixed_panel,constant,logistic,86400,0.0,0.0,0,0,0,True
initial,household,household,180,fixed_panel,constant,hist_gradient_boosting,86400,0.0,0.0,0,0,0,True
initial,household,household,180,fixed_panel,logistic,hist_gradient_boosting,86400,0.0,0.0,0,0,0,True
initial,household,household,180,fixed_panel,constant,logistic,96480,0.0,0.0,0,0,0,True
initial,household,household,180,fixed_panel,constant,hist_gradient_boosting,96480,0.0,0.0,0,0,0,True
initial,household,household,180,fixed_panel,logistic,hist_gradient_boosting,96480,0.0,0.0,0,0,0,True
initial,household,household,180,fixed_panel,constant,logistic,106560,0.0,0.0,0,0,0,True
initial,household,household,180,fixed_panel,constant,hist_gradient_boosting,106560,0.0,0.0,0,0,0,True
initial,household,household,180,fixed_panel,logistic,hist_gradient_boosting,106560,0.0,0.0,0,0,0,True
initial,household,household,180,fixed_panel,constant,logistic,116640,0.0,0.0,0,0,0,True
initial,household,household,180,fixed_panel,constant,hist_gradient_boosting,116640,0.0,0.0,0,0,0,True
initial,household,household,180,fixed_panel,logistic,hist_gradient_boosting,116640,0.0,0.0,0,0,0,True
initial,household,household,180,fixed_panel,constant,logistic,126720,0.0,0.0,0,0,0,True
initial,household,household,180,fixed_panel,constant,hist_gradient_boosting,126720,0.0,0.0,0,0,0,True
initial,household,household,180,fixed_panel,logistic,hist_gradient_boosting,126720,0.0,0.0,0,0,0,True
extension,household,household,60,full_station,constant,logistic,172800,0.0234707138227897,7.499998450581288e-05,3858,2,1,False
extension,household,household,60,full_station,constant,hist_gradient_boosting,172800,0.0200985997473915,5.452746454812432e-05,3858,2,2,False
extension,household,household,60,full_station,logistic,hist_gradient_boosting,172800,0.0037126974793367,6.0141780116330576e-05,3858,2,1,False
extension,household,household,60,fixed_panel,constant,logistic,172800,0.0,0.0,0,0,0,True
extension,household,household,60,fixed_panel,constant,hist_gradient_boosting,172800,0.0,0.0,0,0,0,True
extension,household,household,60,fixed_panel,logistic,hist_gradient_boosting,172800,0.0,0.0,0,0,0,True
extension,household,household,60,fixed_panel,constant,logistic,182880,0.129034920073452,4.0523140398818206e-15,2459,1,0,True
extension,household,household,60,fixed_panel,constant,hist_gradient_boosting,182880,0.1040152081613758,0.0001204784737844,2459,1,1,False
extension,household,household,60,fixed_panel,logistic,hist_gradient_boosting,182880,0.0268888601806038,9.26342336171615e-16,2459,1,0,True
extension,household,household,60,fixed_panel,constant,logistic,192960,0.0664142252005743,2.0261570199409107e-15,1256,1,0,True
extension,household,household,60,fixed_panel,constant,hist_gradient_boosting,192960,0.0653203072556812,4.996003610813204e-16,1256,1,0,True
extension,household,household,60,fixed_panel,logistic,hist_gradient_boosting,192960,0.001093917944893,4.336808689942018e-17,1256,1,0,True
extension,household,household,60,fixed_panel,constant,logistic,203040,0.0,0.0,0,0,0,True
extension,household,household,60,fixed_panel,constant,hist_gradient_boosting,203040,0.0,0.0,0,0,0,True
extension,household,household,60,fixed_panel,logistic,hist_gradient_boosting,203040,0.0,0.0,0,0,0,True
extension,household,household,60,fixed_panel,constant,logistic,213120,0.0,0.0,0,0,0,True
extension,household,household,60,fixed_panel,constant,hist_gradient_boosting,213120,0.0,0.0,0,0,0,True
extension,household,household,60,fixed_panel,logistic,hist_gradient_boosting,213120,0.0,0.0,0,0,0,True
extension,household,household,60,fixed_panel,constant,logistic,223200,0.0,0.0,0,0,0,True
extension,household,household,60,fixed_panel,constant,hist_gradient_boosting,223200,0.0,0.0,0,0,0,True
extension,household,household,60,fixed_panel,logistic,hist_gradient_boosting,223200,0.0,0.0,0,0,0,True
extension,household,household,60,fixed_panel,constant,logistic,233280,0.0,0.0,0,0,0,True
extension,household,household,60,fixed_panel,constant,hist_gradient_boosting,233280,0.0,0.0,0,0,0,True
extension,household,household,60,fixed_panel,logistic,hist_gradient_boosting,233280,0.0,0.0,0,0,0,True
extension,household,household,60,fixed_panel,constant,logistic,243360,0.0036548984186571,0.0006462003454986,84,1,1,False
extension,household,household,60,fixed_panel,constant,hist_gradient_boosting,243360,0.0007713347039479,0.0003493305090059,84,1,1,False
extension,household,household,60,fixed_panel,logistic,hist_gradient_boosting,243360,0.0039488842296815,0.000518181961581,84,1,1,False
extension,household,household,60,fixed_panel,constant,logistic,253440,0.0,0.0,0,0,0,True
extension,household,household,60,fixed_panel,constant,hist_gradient_boosting,253440,0.0,0.0,0,0,0,True
extension,household,household,60,fixed_panel,logistic,hist_gradient_boosting,253440,0.0,0.0,0,0,0,True
extension,household,household,180,full_station,constant,logistic,172800,0.0389331325330453,0.0001709013138029,4045,2,2,False
extension,household,household,180,full_station,constant,hist_gradient_boosting,172800,0.031215218134591,8.829471128792357e-05,4045,2,1,False
extension,household,household,180,full_station,logistic,hist_gradient_boosting,172800,0.0164744480186961,1.5973876532380388e-05,4045,2,1,False
extension,household,household,180,fixed_panel,constant,logistic,172800,0.0,0.0,0,0,0,True
extension,household,household,180,fixed_panel,constant,hist_gradient_boosting,172800,0.0,0.0,0,0,0,True
extension,household,household,180,fixed_panel,logistic,hist_gradient_boosting,172800,0.0,0.0,0,0,0,True
extension,household,household,180,fixed_panel,constant,logistic,182880,0.2041509805984265,0.0013368633350576,2406,1,1,False
extension,household,household,180,fixed_panel,constant,hist_gradient_boosting,182880,0.1398059533881088,0.000768897919609,2406,1,1,False
extension,household,household,180,fixed_panel,logistic,hist_gradient_boosting,182880,0.1235871828197515,0.0001391055053574,2406,1,1,False
extension,household,household,180,fixed_panel,constant,logistic,192960,0.1096338921319673,5.2735593669694936e-15,1256,1,0,True
extension,household,household,180,fixed_panel,constant,hist_gradient_boosting,192960,0.107999882087655,-1.7486012637846217e-15,1256,1,0,True
extension,household,household,180,fixed_panel,logistic,hist_gradient_boosting,192960,0.0016340100443123,-2.4286128663675302e-17,1256,1,0,True
extension,household,household,180,fixed_panel,constant,logistic,203040,0.0,0.0,0,0,0,True
extension,household,household,180,fixed_panel,constant,hist_gradient_boosting,203040,0.0,0.0,0,0,0,True
extension,household,household,180,fixed_panel,logistic,hist_gradient_boosting,203040,0.0,0.0,0,0,0,True
extension,household,household,180,fixed_panel,constant,logistic,213120,0.0,0.0,0,0,0,True
extension,household,household,180,fixed_panel,constant,hist_gradient_boosting,213120,0.0,0.0,0,0,0,True
extension,household,household,180,fixed_panel,logistic,hist_gradient_boosting,213120,0.0,0.0,0,0,0,True
extension,household,household,180,fixed_panel,constant,logistic,223200,0.0,0.0,0,0,0,True
extension,household,household,180,fixed_panel,constant,hist_gradient_boosting,223200,0.0,0.0,0,0,0,True
extension,household,household,180,fixed_panel,logistic,hist_gradient_boosting,223200,0.0,0.0,0,0,0,True
extension,household,household,180,fixed_panel,constant,logistic,233280,0.0,0.0,0,0,0,True
extension,household,household,180,fixed_panel,constant,hist_gradient_boosting,233280,0.0,0.0,0,0,0,True
extension,household,household,180,fixed_panel,logistic,hist_gradient_boosting,233280,0.0,0.0,0,0,0,True
extension,household,household,180,fixed_panel,constant,logistic,243360,0.0096324284696124,0.0001513986766287,204,1,1,False
extension,household,household,180,fixed_panel,constant,hist_gradient_boosting,243360,0.0085819362124623,1.0234868508263162e-16,204,1,0,True
extension,household,household,180,fixed_panel,logistic,hist_gradient_boosting,243360,0.018062966005446,-2.0816681711721685e-17,204,1,0,True
extension,household,household,180,fixed_panel,constant,logistic,253440,0.0,0.0,0,0,0,True
extension,household,household,180,fixed_panel,constant,hist_gradient_boosting,253440,0.0,0.0,0,0,0,True
extension,household,household,180,fixed_panel,logistic,hist_gradient_boosting,253440,0.0,0.0,0,0,0,True
