dataset,series,scope,mask,K,L,panel_start,model_A,model_B,windows,missing_snapshots,ambiguous_windows,independent_lower,independent_upper,joint_lower,joint_upper,reachable_states,seconds,truth_delta,truth_covered,independent_width,joint_width,width_reduction,relative_width_reduction,independent_winner,joint_winner,new_strict_decision
beijing,Gucheng,artificial,blocks_10,24,3,6570,constant,logistic,1151,114,110,0.004372466562911149,0.059799698021926966,0.005920613793988819,0.05822890069976013,64,0.00038729999505449086,0.05092726956723888,True,0.05542723145901582,0.052308286905771315,0.0031189445532445043,0.05627097856314047,B,B,False
beijing,Gucheng,artificial,blocks_10,24,3,6570,constant,hist_gradient_boosting,1151,114,110,-0.00034547469695919003,0.04240318316339881,0.0025274905910275315,0.04115292475343975,64,0.0002724999940255657,0.03511513388374569,True,0.042748657860358,0.038625434162412216,0.004123223697945787,0.09645270528526616,UNRESOLVED,B,True
beijing,Gucheng,artificial,blocks_10,24,3,6570,logistic,hist_gradient_boosting,1151,114,110,-0.022465862167149207,0.0003514060487506381,-0.02014368508573648,-0.0005218860353136417,64,0.0002570000069681555,-0.015812135683493187,True,0.022817268215899845,0.01962179905042284,0.0031954691654770065,0.14004608856945877,UNRESOLVED,A,True
beijing,Huairou,full_station,natural,24,3,6570,constant,logistic,2167,75,71,0.06117456743038228,0.07732884211707534,0.06137446610998192,0.07711786832753352,64,0.0004933000018354505,,,0.016154274686693067,0.0157434022175516,0.00041087246914146835,0.02543428764894785,B,B,False
beijing,Huairou,full_station,natural,24,3,6570,constant,hist_gradient_boosting,2167,75,71,0.05223125960187837,0.07330073724956133,0.053343467528970755,0.07218852932246879,64,0.00041399999463465065,,,0.021069477647682966,0.018845061793498034,0.0022244158541849315,0.1055752729792783,B,B,False
beijing,Huairou,full_station,natural,24,3,6570,logistic,hist_gradient_boosting,2167,75,71,-0.010897489752162402,-0.002073922943855455,-0.0104796477007075,-0.0025544415655237834,64,0.0004194000066490844,,,0.008823566808306947,0.007925206135183717,0.0008983606731232299,0.10181377810586396,A,A,False
beijing,Huairou,fixed_panel,natural,24,3,6570,constant,logistic,145,5,5,0.002960401017463489,0.027488568914950832,0.002960401017463489,0.027488568914950832,64,0.00018810000619851053,,,0.02452816789748734,0.02452816789748734,0.0,0.0,B,B,False
beijing,Huairou,fixed_panel,natural,24,3,6570,constant,hist_gradient_boosting,145,5,5,0.029299786141206485,0.07008107787068346,0.02929978614120649,0.07008107787068346,64,0.00011190000805072486,,,0.040781291729476976,0.040781291729476976,0.0,0.0,B,B,False
beijing,Huairou,fixed_panel,natural,24,3,6570,logistic,hist_gradient_boosting,145,5,5,0.02633938512374298,0.042592508955732626,0.02633938512374297,0.042592508955732605,64,9.26000066101551e-05,,,0.016253123831989645,0.016253123831989635,1.0408340855860843e-17,6.403901775100604e-16,B,B,False
beijing,Huairou,fixed_panel,natural,24,3,6738,constant,logistic,145,1,0,0.22112879826396406,0.22112879826396406,0.22112879826396412,0.22112879826396412,64,0.00011500000255182385,,,0.0,0.0,0.0,0.0,B,B,False
beijing,Huairou,fixed_panel,natural,24,3,6738,constant,hist_gradient_boosting,145,1,0,0.13031679233861698,0.13031679233861698,0.130316792338617,0.130316792338617,64,9.169999975711107e-05,,,0.0,0.0,0.0,0.0,B,B,False
beijing,Huairou,fixed_panel,natural,24,3,6738,logistic,hist_gradient_boosting,145,1,0,-0.0908120059253471,-0.0908120059253471,-0.0908120059253471,-0.0908120059253471,64,8.81000014487654e-05,,,0.0,0.0,0.0,0.0,A,A,False
beijing,Huairou,fixed_panel,natural,24,3,6906,constant,logistic,145,26,31,-0.012914181890940154,0.1214303920607129,-0.012914181890940178,0.1214303920607129,64,0.00012840000272262841,,,0.13434457395165306,0.13434457395165308,-2.7755575615628914e-17,-2.0659990053351456e-16,UNRESOLVED,UNRESOLVED,False
beijing,Huairou,fixed_panel,natural,24,3,6906,constant,hist_gradient_boosting,145,26,31,-0.02962794618558555,0.15688724887779915,-0.028134214402538296,0.15539351709475185,64,0.00010410000686533749,,,0.1865151950633847,0.18352773149729015,0.002987463566094556,0.01601726639526236,UNRESOLVED,UNRESOLVED,False
beijing,Huairou,fixed_panel,natural,24,3,6906,logistic,hist_gradient_boosting,145,26,31,-0.022249370122244982,0.04099246264468584,-0.01831140318955971,0.033963125034038984,64,8.769999840296805e-05,,,0.06324183276693082,0.052274528223598696,0.010967304543332126,0.17341851213817025,UNRESOLVED,UNRESOLVED,False
beijing,Huairou,fixed_panel,natural,24,3,7074,constant,logistic,145,0,0,0.0674982898195562,0.0674982898195562,0.06749828981955612,0.06749828981955612,64,8.489999163430184e-05,,,0.0,0.0,0.0,0.0,B,B,False
beijing,Huairou,fixed_panel,natural,24,3,7074,constant,hist_gradient_boosting,145,0,0,0.08076520485564372,0.08076520485564372,0.08076520485564381,0.08076520485564381,64,9.14999982342124e-05,,,0.0,0.0,0.0,0.0,B,B,False
beijing,Huairou,fixed_panel,natural,24,3,7074,logistic,hist_gradient_boosting,145,0,0,0.01326691503608754,0.01326691503608754,0.013266915036087552,0.013266915036087552,64,9.240000508725643e-05,,,0.0,0.0,0.0,0.0,B,B,False
beijing,Huairou,fixed_panel,natural,24,3,7242,constant,logistic,145,1,0,-0.017938774749010046,-0.017938774749010046,-0.01793877474901006,-0.01793877474901006,64,8.340000931639224e-05,,,0.0,0.0,0.0,0.0,A,A,False
beijing,Huairou,fixed_panel,natural,24,3,7242,constant,hist_gradient_boosting,145,1,0,-0.04484764173554907,-0.04484764173554907,-0.04484764173554904,-0.04484764173554904,64,8.080000407062471e-05,,,0.0,0.0,0.0,0.0,A,A,False
beijing,Huairou,fixed_panel,natural,24,3,7242,logistic,hist_gradient_boosting,145,1,0,-0.026908866986539014,-0.026908866986539014,-0.026908866986539017,-0.026908866986539017,64,8.230000094044954e-05,,,0.0,0.0,0.0,0.0,A,A,False
beijing,Huairou,fixed_panel,natural,24,3,7410,constant,logistic,145,0,0,0.165218872192323,0.165218872192323,0.1652188721923231,0.1652188721923231,64,9.139999747276306e-05,,,0.0,0.0,0.0,0.0,B,B,False
beijing,Huairou,fixed_panel,natural,24,3,7410,constant,hist_gradient_boosting,145,0,0,0.13110140543038723,0.13110140543038723,0.13110140543038717,0.13110140543038717,64,8.699999307282269e-05,,,0.0,0.0,0.0,0.0,B,B,False
beijing,Huairou,fixed_panel,natural,24,3,7410,logistic,hist_gradient_boosting,145,0,0,-0.03411746676193583,-0.03411746676193583,-0.03411746676193583,-0.03411746676193583,64,8.379999781027436e-05,,,0.0,0.0,0.0,0.0,A,A,False
beijing,Huairou,fixed_panel,natural,24,3,7578,constant,logistic,145,1,0,0.0034662336311345808,0.0034662336311345808,0.003466233631134584,0.003466233631134584,64,8.280000474769622e-05,,,0.0,0.0,0.0,0.0,B,B,False
beijing,Huairou,fixed_panel,natural,24,3,7578,constant,hist_gradient_boosting,145,1,0,0.04005656337880841,0.04005656337880841,0.04005656337880839,0.04005656337880839,64,8.719999459572136e-05,,,0.0,0.0,0.0,0.0,B,B,False
beijing,Huairou,fixed_panel,natural,24,3,7578,logistic,hist_gradient_boosting,145,1,0,0.036590329747673817,0.036590329747673817,0.03659032974767384,0.03659032974767384,64,8.289999095723033e-05,,,0.0,0.0,0.0,0.0,B,B,False
beijing,Huairou,fixed_panel,natural,24,3,7746,constant,logistic,145,4,0,0.02706648241082068,0.02706648241082068,0.027066482410820644,0.027066482410820644,64,8.710000838618726e-05,,,0.0,0.0,0.0,0.0,B,B,False
beijing,Huairou,fixed_panel,natural,24,3,7746,constant,hist_gradient_boosting,145,4,0,0.07124895910383232,0.07124895910383232,0.07124895910383226,0.07124895910383226,64,9.580000187270343e-05,,,0.0,0.0,0.0,0.0,B,B,False
beijing,Huairou,fixed_panel,natural,24,3,7746,logistic,hist_gradient_boosting,145,4,0,0.04418247669301171,0.04418247669301171,0.04418247669301169,0.04418247669301169,64,8.72999953571707e-05,,,0.0,0.0,0.0,0.0,B,B,False
beijing,Huairou,fixed_panel,natural,24,3,7914,constant,logistic,145,6,21,0.006873044218351061,0.07693779404326753,0.00986049551967953,0.07395034274193904,64,8.549999620299786e-05,,,0.07006474982491648,0.06408984722225951,0.00597490260265697,0.08527687057454063,B,B,False
beijing,Huairou,fixed_panel,natural,24,3,7914,constant,hist_gradient_boosting,145,6,21,0.032734053250782824,0.09158751555890156,0.0478620771781441,0.07645949163154027,64,9.630000567995012e-05,,,0.058853462308118734,0.02859741445339617,0.030256047854722565,0.5140912134671267,B,B,False
beijing,Huairou,fixed_panel,natural,24,3,7914,logistic,hist_gradient_boosting,145,6,21,0.00235721854745334,0.03815351200061244,0.002509148889601247,0.03800158165846456,64,9.159999899566174e-05,,,0.0357962934531591,0.03549243276886331,0.0003038606842957897,0.00848860747812909,B,B,False
beijing,Huairou,fixed_panel,natural,24,3,8082,constant,logistic,145,2,0,0.17674874814128616,0.17674874814128616,0.17674874814128616,0.17674874814128616,64,8.630000229459256e-05,,,0.0,0.0,0.0,0.0,B,B,False
beijing,Huairou,fixed_panel,natural,24,3,8082,constant,hist_gradient_boosting,145,2,0,0.1564448084229528,0.1564448084229528,0.15644480842295277,0.15644480842295277,64,8.180001168511808e-05,,,0.0,0.0,0.0,0.0,B,B,False
beijing,Huairou,fixed_panel,natural,24,3,8082,logistic,hist_gradient_boosting,145,2,0,-0.02030393971833333,-0.02030393971833333,-0.02030393971833332,-0.02030393971833332,64,8.070000330917537e-05,,,0.0,0.0,0.0,0.0,A,A,False
beijing,Huairou,fixed_panel,natural,24,3,8250,constant,logistic,145,6,0,0.13139932580420602,0.13139932580420602,0.13139932580420616,0.13139932580420616,64,8.38999985717237e-05,,,0.0,0.0,0.0,0.0,B,B,False
beijing,Huairou,fixed_panel,natural,24,3,8250,constant,hist_gradient_boosting,145,6,0,0.1554367417800476,0.1554367417800476,0.15543674178004763,0.15543674178004763,64,8.290000550914556e-05,,,0.0,0.0,0.0,0.0,B,B,False
beijing,Huairou,fixed_panel,natural,24,3,8250,logistic,hist_gradient_boosting,145,6,0,0.02403741597584157,0.02403741597584157,0.024037415975841553,0.024037415975841553,64,8.630000229459256e-05,,,0.0,0.0,0.0,0.0,B,B,False
beijing,Huairou,fixed_panel,natural,24,3,8418,constant,logistic,145,2,0,-0.0164920356165052,-0.0164920356165052,-0.016492035616505273,-0.016492035616505273,64,8.800000068731606e-05,,,0.0,0.0,0.0,0.0,A,A,False
beijing,Huairou,fixed_panel,natural,24,3,8418,constant,hist_gradient_boosting,145,2,0,-0.05261383161097538,-0.05261383161097538,-0.05261383161097549,-0.05261383161097549,64,8.359999628737569e-05,,,0.0,0.0,0.0,0.0,A,A,False
beijing,Huairou,fixed_panel,natural,24,3,8418,logistic,hist_gradient_boosting,145,2,0,-0.036121795994470206,-0.036121795994470206,-0.036121795994470136,-0.036121795994470136,64,8.629998774267733e-05,,,0.0,0.0,0.0,0.0,A,A,False
beijing,Huairou,fixed_panel,natural,24,3,8586,constant,logistic,145,21,0,0.04569798737714866,0.04569798737714866,0.04569798737714847,0.04569798737714847,64,8.620000153314322e-05,,,0.0,0.0,0.0,0.0,B,B,False
beijing,Huairou,fixed_panel,natural,24,3,8586,constant,hist_gradient_boosting,145,21,0,0.02063237926225973,0.02063237926225973,0.020632379262259803,0.020632379262259803,64,8.690000686328858e-05,,,0.0,0.0,0.0,0.0,B,B,False
beijing,Huairou,fixed_panel,natural,24,3,8586,logistic,hist_gradient_boosting,145,21,0,-0.025065608114888862,-0.025065608114888862,-0.025065608114888862,-0.025065608114888862,64,9.339999814983457e-05,,,0.0,0.0,0.0,0.0,A,A,False
beijing,Huairou,artificial,iid_10,24,3,7310,constant,logistic,336,39,4,0.07888892795220419,0.08328608937994797,0.07888892795220426,0.08328608937994805,64,0.00022279999393504113,0.08208141181636416,True,0.0043971614277437815,0.004397161427743795,-1.3877787807814457e-17,-3.1560787648715593e-15,B,B,False
beijing,Huairou,artificial,iid_10,24,3,7310,constant,hist_gradient_boosting,336,39,4,0.08125383857853999,0.0851798430683387,0.08125383857853993,0.08517984306833869,64,0.0001660999987507239,0.08473427736581146,True,0.003926004489798712,0.003926004489798754,-4.163336342344337e-17,-1.0604512432836757e-14,B,B,False
beijing,Huairou,artificial,iid_10,24,3,7310,logistic,hist_gradient_boosting,336,39,4,0.0016057987652792311,0.002652865549447304,0.0016057987652792363,0.002652865549447304,64,0.00013910001143813133,0.002652865549447309,True,0.0010470667841680728,0.0010470667841680676,5.204170427930421e-18,4.970237339794229e-15,B,B,False
beijing,Huairou,artificial,iid_30,24,3,7310,constant,logistic,336,109,55,0.031293528785361915,0.07549584758824954,0.031623479892519575,0.07516589648109193,64,0.0002734000008786097,0.05414331236629854,True,0.04420231880288762,0.04354241658857235,0.0006599022143152708,0.01492913114486114,B,B,False
beijing,Huairou,artificial,iid_30,24,3,7310,constant,hist_gradient_boosting,336,109,55,0.03645260917530318,0.0771749126106497,0.03986257396154812,0.07593132168667438,64,0.00015439999697264284,0.06088766064153276,True,0.04072230343534652,0.03606874772512626,0.004653555710220254,0.11427535570546872,B,B,False
beijing,Huairou,artificial,iid_30,24,3,7310,logistic,hist_gradient_boosting,336,109,55,-0.006941869864777459,0.013780015277118857,-0.004063742239690067,0.010982403531301138,64,0.0001362999901175499,0.006744348275234212,True,0.020721885141896317,0.015046145770991205,0.005675739370905111,0.2739007253461549,UNRESOLVED,UNRESOLVED,False
beijing,Huairou,artificial,blocks_10,24,3,7310,constant,logistic,336,24,43,0.03826365576731336,0.09719993385015038,0.039537739411098526,0.09203400052488932,64,0.00022080000780988485,0.09203400052488923,True,0.058936278082837024,0.05249626111379079,0.006440016969046232,0.10927084604824486,B,B,False
beijing,Huairou,artificial,blocks_10,24,3,7310,constant,hist_gradient_boosting,336,24,43,0.026529331017765626,0.08359028589704706,0.028082478712334866,0.07808060828871598,64,0.00015269999857991934,0.07808060828871606,True,0.057060954879281436,0.04999812957638111,0.007062825302900325,0.12377685087539261,B,B,False
beijing,Huairou,artificial,blocks_10,24,3,7310,logistic,hist_gradient_boosting,336,24,43,-0.024106431610013496,-0.0012375410926375597,-0.021946194515471758,-0.003898910238589126,64,0.0001429999974789098,-0.013953392236173161,True,0.022868890517375937,0.01804728427688263,0.004821606240493305,0.21083691125416934,A,A,False
beijing,Nongzhanguan,full_station,natural,24,3,6570,constant,logistic,2167,29,23,0.05503249881141158,0.0610348535164426,0.05503249881141156,0.061034853516442465,64,0.000488800011225976,,,0.006002354705031014,0.006002354705030903,1.1102230246251565e-16,1.849645812658484e-14,B,B,False
beijing,Nongzhanguan,full_station,natural,24,3,6570,constant,hist_gradient_boosting,2167,29,23,0.025062133666906537,0.02910190387056747,0.02507596964139221,0.02902009262395331,64,0.0004160999960731715,,,0.004039770203660933,0.0039441229825611,9.564722109983367e-05,0.02367640144807146,B,B,False
beijing,Nongzhanguan,full_station,natural,24,3,6570,logistic,hist_gradient_boosting,2167,29,23,-0.03206195252560261,-0.02984136226477749,-0.03201476089248904,-0.0298885538978909,64,0.000374099996406585,,,0.0022205902608251164,0.0021262069945981385,9.438326622697793e-05,0.042503683769155795,A,A,False
beijing,Nongzhanguan,fixed_panel,natural,24,3,6570,constant,logistic,145,0,0,0.0039062074448198876,0.0039062074448198876,0.0039062074448198386,0.0039062074448198386,64,0.00018399998953100294,,,0.0,0.0,0.0,0.0,B,B,False
beijing,Nongzhanguan,fixed_panel,natural,24,3,6570,constant,hist_gradient_boosting,145,0,0,-0.11079787873829287,-0.11079787873829287,-0.11079787873829287,-0.11079787873829287,64,0.00012139999307692051,,,0.0,0.0,0.0,0.0,A,A,False
beijing,Nongzhanguan,fixed_panel,natural,24,3,6570,logistic,hist_gradient_boosting,145,0,0,-0.11470408618311274,-0.11470408618311274,-0.11470408618311274,-0.11470408618311274,64,0.00010400000610388815,,,0.0,0.0,0.0,0.0,A,A,False
beijing,Nongzhanguan,fixed_panel,natural,24,3,6738,constant,logistic,145,0,0,0.12519643396411628,0.12519643396411628,0.12519643396411634,0.12519643396411634,64,0.00011300000187475234,,,0.0,0.0,0.0,0.0,B,B,False
beijing,Nongzhanguan,fixed_panel,natural,24,3,6738,constant,hist_gradient_boosting,145,0,0,0.12014961446041808,0.12014961446041808,0.12014961446041815,0.12014961446041815,64,0.0001264000020455569,,,0.0,0.0,0.0,0.0,B,B,False
beijing,Nongzhanguan,fixed_panel,natural,24,3,6738,logistic,hist_gradient_boosting,145,0,0,-0.005046819503698233,-0.005046819503698233,-0.005046819503698233,-0.005046819503698233,64,0.00010019999172072858,,,0.0,0.0,0.0,0.0,A,A,False
beijing,Nongzhanguan,fixed_panel,natural,24,3,6906,constant,logistic,145,1,0,-0.030096401505410854,-0.030096401505410854,-0.030096401505410854,-0.030096401505410854,64,9.09000082174316e-05,,,0.0,0.0,0.0,0.0,A,A,False
beijing,Nongzhanguan,fixed_panel,natural,24,3,6906,constant,hist_gradient_boosting,145,1,0,-0.060571075479204754,-0.060571075479204754,-0.060571075479204727,-0.060571075479204727,64,9.289999434258789e-05,,,0.0,0.0,0.0,0.0,A,A,False
beijing,Nongzhanguan,fixed_panel,natural,24,3,6906,logistic,hist_gradient_boosting,145,1,0,-0.030474673973793862,-0.030474673973793862,-0.030474673973793814,-0.030474673973793814,64,8.610000077169389e-05,,,0.0,0.0,0.0,0.0,A,A,False
beijing,Nongzhanguan,fixed_panel,natural,24,3,7074,constant,logistic,145,0,0,0.10848672930308705,0.10848672930308705,0.10848672930308705,0.10848672930308705,64,9.640000644139946e-05,,,0.0,0.0,0.0,0.0,B,B,False
beijing,Nongzhanguan,fixed_panel,natural,24,3,7074,constant,hist_gradient_boosting,145,0,0,0.07581041270385909,0.07581041270385909,0.07581041270385899,0.07581041270385899,64,8.830000297166407e-05,,,0.0,0.0,0.0,0.0,B,B,False
beijing,Nongzhanguan,fixed_panel,natural,24,3,7074,logistic,hist_gradient_boosting,145,0,0,-0.03267631659922798,-0.03267631659922798,-0.032676316599227956,-0.032676316599227956,64,8.749999688006938e-05,,,0.0,0.0,0.0,0.0,A,A,False
beijing,Nongzhanguan,fixed_panel,natural,24,3,7242,constant,logistic,145,0,0,0.010884414594280302,0.010884414594280302,0.010884414594280327,0.010884414594280327,64,8.800000068731606e-05,,,0.0,0.0,0.0,0.0,B,B,False
beijing,Nongzhanguan,fixed_panel,natural,24,3,7242,constant,hist_gradient_boosting,145,0,0,0.02296349710752323,0.02296349710752323,0.022963497107523236,0.022963497107523236,64,8.490000618621707e-05,,,0.0,0.0,0.0,0.0,B,B,False
beijing,Nongzhanguan,fixed_panel,natural,24,3,7242,logistic,hist_gradient_boosting,145,0,0,0.012079082513242951,0.012079082513242951,0.012079082513242927,0.012079082513242927,64,8.97999998414889e-05,,,0.0,0.0,0.0,0.0,B,B,False
beijing,Nongzhanguan,fixed_panel,natural,24,3,7410,constant,logistic,145,0,0,0.11228734619941506,0.11228734619941506,0.11228734619941516,0.11228734619941516,64,9.200000204145908e-05,,,0.0,0.0,0.0,0.0,B,B,False
beijing,Nongzhanguan,fixed_panel,natural,24,3,7410,constant,hist_gradient_boosting,145,0,0,0.07349856623651456,0.07349856623651456,0.07349856623651467,0.07349856623651467,64,0.0001007999962894246,,,0.0,0.0,0.0,0.0,B,B,False
beijing,Nongzhanguan,fixed_panel,natural,24,3,7410,logistic,hist_gradient_boosting,145,0,0,-0.03878877996290049,-0.03878877996290049,-0.03878877996290049,-0.03878877996290049,64,8.990000060293823e-05,,,0.0,0.0,0.0,0.0,A,A,False
beijing,Nongzhanguan,fixed_panel,natural,24,3,7578,constant,logistic,145,0,0,0.053375086808503086,0.053375086808503086,0.053375086808503135,0.053375086808503135,64,8.569999772589654e-05,,,0.0,0.0,0.0,0.0,B,B,False
beijing,Nongzhanguan,fixed_panel,natural,24,3,7578,constant,hist_gradient_boosting,145,0,0,0.03776332214042506,0.03776332214042506,0.03776332214042506,0.03776332214042506,64,8.040000102482736e-05,,,0.0,0.0,0.0,0.0,B,B,False
beijing,Nongzhanguan,fixed_panel,natural,24,3,7578,logistic,hist_gradient_boosting,145,0,0,-0.015611764668078046,-0.015611764668078046,-0.015611764668078034,-0.015611764668078034,64,7.999999797903001e-05,,,0.0,0.0,0.0,0.0,A,A,False
beijing,Nongzhanguan,fixed_panel,natural,24,3,7746,constant,logistic,145,4,0,0.04460507032778652,0.04460507032778652,0.04460507032778649,0.04460507032778649,64,0.00012769999739248306,,,0.0,0.0,0.0,0.0,B,B,False
beijing,Nongzhanguan,fixed_panel,natural,24,3,7746,constant,hist_gradient_boosting,145,4,0,-0.034898237911563365,-0.034898237911563365,-0.03489823791156346,-0.03489823791156346,64,8.81000014487654e-05,,,0.0,0.0,0.0,0.0,A,A,False
beijing,Nongzhanguan,fixed_panel,natural,24,3,7746,logistic,hist_gradient_boosting,145,4,0,-0.07950330823934984,-0.07950330823934984,-0.07950330823934984,-0.07950330823934984,64,9.06999921426177e-05,,,0.0,0.0,0.0,0.0,A,A,False
beijing,Nongzhanguan,fixed_panel,natural,24,3,7914,constant,logistic,145,6,23,0.007651822503831102,0.09735597868177708,0.0076518225038310645,0.09735597868177714,64,8.64000030560419e-05,,,0.08970415617794597,0.08970415617794608,-1.1102230246251565e-16,-1.237649482397236e-15,B,B,False
beijing,Nongzhanguan,fixed_panel,natural,24,3,7914,constant,hist_gradient_boosting,145,6,23,0.028492914662909676,0.08886658384451816,0.0286996909160869,0.08764392886925887,64,9.99999901978299e-05,,,0.06037366918160848,0.05894423795317197,0.0014294312284365146,0.02367640144806636,B,B,False
beijing,Nongzhanguan,fixed_panel,natural,24,3,7914,logistic,hist_gradient_boosting,145,6,23,-0.010417320632911026,0.022769017954730714,-0.009712049812518223,0.022063747134337914,64,9.90999978967011e-05,,,0.03318633858764174,0.03177579694685614,0.0014105416407855995,0.04250368376916612,UNRESOLVED,UNRESOLVED,False
beijing,Nongzhanguan,fixed_panel,natural,24,3,8082,constant,logistic,145,0,0,0.08130532920479075,0.08130532920479075,0.08130532920479074,0.08130532920479074,64,9.23000043258071e-05,,,0.0,0.0,0.0,0.0,B,B,False
beijing,Nongzhanguan,fixed_panel,natural,24,3,8082,constant,hist_gradient_boosting,145,0,0,0.08250495885404839,0.08250495885404839,0.08250495885404832,0.08250495885404832,64,0.00010210000618826598,,,0.0,0.0,0.0,0.0,B,B,False
beijing,Nongzhanguan,fixed_panel,natural,24,3,8082,logistic,hist_gradient_boosting,145,0,0,0.0011996296492576349,0.0011996296492576349,0.001199629649257598,0.001199629649257598,64,8.650000381749123e-05,,,0.0,0.0,0.0,0.0,B,B,False
beijing,Nongzhanguan,fixed_panel,natural,24,3,8250,constant,logistic,145,2,0,0.10864418856236603,0.10864418856236603,0.10864418856236605,0.10864418856236605,64,9.040000441018492e-05,,,0.0,0.0,0.0,0.0,B,B,False
beijing,Nongzhanguan,fixed_panel,natural,24,3,8250,constant,hist_gradient_boosting,145,2,0,0.12100811296018599,0.12100811296018599,0.12100811296018603,0.12100811296018603,64,8.850000449456275e-05,,,0.0,0.0,0.0,0.0,B,B,False
beijing,Nongzhanguan,fixed_panel,natural,24,3,8250,logistic,hist_gradient_boosting,145,2,0,0.012363924397819965,0.012363924397819965,0.012363924397820003,0.012363924397820003,64,8.429998706560582e-05,,,0.0,0.0,0.0,0.0,B,B,False
beijing,Nongzhanguan,fixed_panel,natural,24,3,8418,constant,logistic,145,1,0,-0.042386830033447905,-0.042386830033447905,-0.04238683003344802,-0.04238683003344802,64,8.399999933317304e-05,,,0.0,0.0,0.0,0.0,A,A,False
beijing,Nongzhanguan,fixed_panel,natural,24,3,8418,constant,hist_gradient_boosting,145,1,0,-0.13522176723486837,-0.13522176723486837,-0.13522176723486853,-0.13522176723486853,64,8.159999561030418e-05,,,0.0,0.0,0.0,0.0,A,A,False
beijing,Nongzhanguan,fixed_panel,natural,24,3,8418,logistic,hist_gradient_boosting,145,1,0,-0.0928349372014205,-0.0928349372014205,-0.0928349372014206,-0.0928349372014206,64,9.689999569673091e-05,,,0.0,0.0,0.0,0.0,A,A,False
beijing,Nongzhanguan,fixed_panel,natural,24,3,8586,constant,logistic,145,15,0,0.11320593978632655,0.11320593978632655,0.11320593978632655,0.11320593978632655,64,8.81000014487654e-05,,,0.0,0.0,0.0,0.0,B,B,False
beijing,Nongzhanguan,fixed_panel,natural,24,3,8586,constant,hist_gradient_boosting,145,15,0,0.0911951439157305,0.0911951439157305,0.09119514391573055,0.09119514391573055,64,8.159999561030418e-05,,,0.0,0.0,0.0,0.0,B,B,False
beijing,Nongzhanguan,fixed_panel,natural,24,3,8586,logistic,hist_gradient_boosting,145,15,0,-0.02201079587059603,-0.02201079587059603,-0.02201079587059603,-0.02201079587059603,64,8.240000170189887e-05,,,0.0,0.0,0.0,0.0,A,A,False
beijing,Nongzhanguan,artificial,iid_10,24,3,6973,constant,logistic,882,88,35,0.04942426312439552,0.06357667182343973,0.049915093099428084,0.06308584184840746,64,0.00039180000021588057,0.0558657459364324,True,0.014152408699044217,0.013170748748979375,0.000981659950064842,0.06936345401974849,B,B,False
beijing,Nongzhanguan,artificial,iid_10,24,3,6973,constant,hist_gradient_boosting,882,88,35,0.028208181977575963,0.04579745985835226,0.029734463937047033,0.04427117789888134,64,0.00024619999749120325,0.03468603762906207,True,0.0175892778807763,0.014536713961834306,0.003052563918941993,0.17354685846871554,B,B,False
beijing,Nongzhanguan,artificial,iid_10,24,3,6973,logistic,hist_gradient_boosting,882,88,35,-0.023121451781116915,-0.015873841330789992,-0.022157307824741308,-0.016837985287165732,64,0.0002300000051036477,-0.021179708307370326,True,0.007247610450326923,0.005319322537575576,0.0019282879127513475,0.26605843760054276,A,A,False
beijing,Nongzhanguan,artificial,iid_30,24,3,6973,constant,logistic,882,278,106,0.01241338422223987,0.05769627587536994,0.015733327891192816,0.05585240867595997,64,0.00040010000520851463,0.04324118133256498,True,0.04528289165313007,0.040119080784767155,0.005163810868362914,0.11403447703644999,B,B,False
beijing,Nongzhanguan,artificial,iid_30,24,3,6973,constant,hist_gradient_boosting,882,278,106,0.0031511008453895674,0.048464407801100694,0.0051396904603211455,0.04647553425995295,64,0.00029399999766610563,0.03611268177752932,True,0.045313306955711126,0.0413358437996318,0.003977463156079324,0.08777693404647922,B,B,False
beijing,Nongzhanguan,artificial,iid_30,24,3,6973,logistic,hist_gradient_boosting,882,278,106,-0.027259825848907793,0.00876567439778826,-0.026483445387171047,0.006374992905704619,64,0.00026559999969322234,-0.007128499555035655,True,0.036025500246696054,0.032858438292875665,0.0031670619538203895,0.08791167179172883,UNRESOLVED,UNRESOLVED,False
beijing,Nongzhanguan,artificial,blocks_10,24,3,6973,constant,logistic,882,88,80,0.03711170798482866,0.07548013641667556,0.0381496656695424,0.07229664329012249,64,0.0003691999881993979,0.059679765329613055,True,0.0383684284318469,0.03414697762058009,0.004221450811266812,0.11002407405779713,B,B,False
beijing,Nongzhanguan,artificial,blocks_10,24,3,6973,constant,hist_gradient_boosting,882,88,80,0.0010789590947021675,0.045264779165592336,0.0019604457072739554,0.04241180281675815,64,0.0002840999950421974,0.0282808463041355,True,0.04418582007089017,0.0404513571094842,0.0037344629614059696,0.08451722646347921,B,B,False
beijing,Nongzhanguan,artificial,blocks_10,24,3,6973,logistic,hist_gradient_boosting,882,88,80,-0.04612657471992052,-0.02012153142128916,-0.04249013644952643,-0.021936997918930917,64,0.00026760000037029386,-0.031398919025477555,True,0.02600504329863136,0.02055313853059551,0.005451904768035851,0.20964797887195916,A,A,False
beijing,Shunyi,full_station,natural,24,3,6570,constant,logistic,2167,47,24,0.05140937102347972,0.05889892664577565,0.051409371023479644,0.058898926645775604,64,0.0006584999937331304,,,0.007489555622295932,0.00748955562229596,-2.7755575615628914e-17,-3.7059041971732374e-15,B,B,False
