phase,dataset,series,K,scope,mask,origin_start,model_A,model_B,endpoint,Gamma,core_size,size_lower_bound,kind,window_indices
AP0,beijing,Changping,24,fixed_panel,natural,7242,constant,hist_gradient_boosting,lower,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Changping,24,fixed_panel,natural,7242,constant,hist_gradient_boosting,upper,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Changping,24,fixed_panel,natural,7242,logistic,hist_gradient_boosting,lower,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Changping,24,fixed_panel,natural,7242,logistic,hist_gradient_boosting,upper,1.5092094240998222e-15,0,0,NUMERIC_ZERO,
AP0,beijing,Changping,24,fixed_panel,natural,7410,constant,logistic,lower,8.049116928532385e-15,0,0,NUMERIC_ZERO,
AP0,beijing,Changping,24,fixed_panel,natural,7410,constant,logistic,upper,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Changping,24,fixed_panel,natural,7410,constant,hist_gradient_boosting,lower,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Changping,24,fixed_panel,natural,7410,constant,hist_gradient_boosting,upper,1.006139616066548e-14,0,0,NUMERIC_ZERO,
AP0,beijing,Changping,24,fixed_panel,natural,7410,logistic,hist_gradient_boosting,lower,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Changping,24,fixed_panel,natural,7410,logistic,hist_gradient_boosting,upper,1.0061396160665481e-15,0,0,NUMERIC_ZERO,
AP0,beijing,Changping,24,fixed_panel,natural,7578,constant,logistic,lower,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Changping,24,fixed_panel,natural,7578,constant,logistic,upper,3.5214886562329184e-15,0,0,NUMERIC_ZERO,
AP0,beijing,Changping,24,fixed_panel,natural,7578,constant,hist_gradient_boosting,lower,7.042977312465837e-15,0,0,NUMERIC_ZERO,
AP0,beijing,Changping,24,fixed_panel,natural,7578,constant,hist_gradient_boosting,upper,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Changping,24,fixed_panel,natural,7578,logistic,hist_gradient_boosting,lower,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Changping,24,fixed_panel,natural,7578,logistic,hist_gradient_boosting,upper,2.5153490401663703e-16,0,0,NUMERIC_ZERO,
AP0,beijing,Changping,24,fixed_panel,natural,7746,constant,logistic,lower,4.024558464266193e-15,0,0,NUMERIC_ZERO,
AP0,beijing,Changping,24,fixed_panel,natural,7746,constant,logistic,upper,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Changping,24,fixed_panel,natural,7746,constant,hist_gradient_boosting,lower,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Changping,24,fixed_panel,natural,7746,constant,hist_gradient_boosting,upper,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Changping,24,fixed_panel,natural,7746,logistic,hist_gradient_boosting,lower,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Changping,24,fixed_panel,natural,7746,logistic,hist_gradient_boosting,upper,2.6411164921746888e-15,0,0,NUMERIC_ZERO,
AP0,beijing,Changping,24,fixed_panel,natural,7914,constant,logistic,lower,4.024558464266193e-15,0,0,NUMERIC_ZERO,
AP0,beijing,Changping,24,fixed_panel,natural,7914,constant,logistic,upper,0.5638982357265094,2,2,BINARY_IMPLICATION,4;5
AP0,beijing,Changping,24,fixed_panel,natural,7914,constant,hist_gradient_boosting,lower,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Changping,24,fixed_panel,natural,7914,constant,hist_gradient_boosting,upper,0.5083596310603475,2,2,BINARY_IMPLICATION,4;5
AP0,beijing,Changping,24,fixed_panel,natural,7914,logistic,hist_gradient_boosting,lower,0.4501640373870135,2,2,BINARY_IMPLICATION,4;5
AP0,beijing,Changping,24,fixed_panel,natural,7914,logistic,hist_gradient_boosting,upper,0.3946254327208332,2,2,BINARY_IMPLICATION,5;17
AP0,beijing,Changping,24,fixed_panel,natural,8082,constant,logistic,lower,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Changping,24,fixed_panel,natural,8082,constant,logistic,upper,1.2073675392798576e-14,0,0,NUMERIC_ZERO,
AP0,beijing,Changping,24,fixed_panel,natural,8082,constant,hist_gradient_boosting,lower,4.024558464266193e-15,0,0,NUMERIC_ZERO,
AP0,beijing,Changping,24,fixed_panel,natural,8082,constant,hist_gradient_boosting,upper,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Changping,24,fixed_panel,natural,8082,logistic,hist_gradient_boosting,lower,2.5153490401663707e-15,0,0,NUMERIC_ZERO,
AP0,beijing,Changping,24,fixed_panel,natural,8082,logistic,hist_gradient_boosting,upper,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Changping,24,fixed_panel,natural,8250,constant,logistic,lower,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Changping,24,fixed_panel,natural,8250,constant,logistic,upper,4.024558464266193e-15,0,0,NUMERIC_ZERO,
AP0,beijing,Changping,24,fixed_panel,natural,8250,constant,hist_gradient_boosting,lower,4.024558464266193e-15,0,0,NUMERIC_ZERO,
AP0,beijing,Changping,24,fixed_panel,natural,8250,constant,hist_gradient_boosting,upper,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Changping,24,fixed_panel,natural,8250,logistic,hist_gradient_boosting,lower,1.0061396160665481e-15,0,0,NUMERIC_ZERO,
AP0,beijing,Changping,24,fixed_panel,natural,8250,logistic,hist_gradient_boosting,upper,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Changping,24,fixed_panel,natural,8418,constant,logistic,lower,8.049116928532385e-15,0,0,NUMERIC_ZERO,
AP0,beijing,Changping,24,fixed_panel,natural,8418,constant,logistic,upper,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Changping,24,fixed_panel,natural,8418,constant,hist_gradient_boosting,lower,2.012279232133096e-14,0,0,NUMERIC_ZERO,
AP0,beijing,Changping,24,fixed_panel,natural,8418,constant,hist_gradient_boosting,upper,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Changping,24,fixed_panel,natural,8418,logistic,hist_gradient_boosting,lower,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Changping,24,fixed_panel,natural,8418,logistic,hist_gradient_boosting,upper,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Changping,24,fixed_panel,natural,8586,constant,logistic,lower,7.042977312465838e-14,0,0,NUMERIC_ZERO,
AP0,beijing,Changping,24,fixed_panel,natural,8586,constant,logistic,upper,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Changping,24,fixed_panel,natural,8586,constant,hist_gradient_boosting,lower,1.4085954624931674e-14,0,0,NUMERIC_ZERO,
AP0,beijing,Changping,24,fixed_panel,natural,8586,constant,hist_gradient_boosting,upper,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Changping,24,fixed_panel,natural,8586,logistic,hist_gradient_boosting,lower,1.4085954624931674e-14,0,0,NUMERIC_ZERO,
AP0,beijing,Changping,24,fixed_panel,natural,8586,logistic,hist_gradient_boosting,upper,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Changping,24,full_station,natural,6570,constant,logistic,lower,9.021949853860178e-14,0,0,NUMERIC_ZERO,
AP0,beijing,Changping,24,full_station,natural,6570,constant,logistic,upper,0.563898235726448,2,2,BINARY_IMPLICATION,1348;1349
AP0,beijing,Changping,24,full_station,natural,6570,constant,hist_gradient_boosting,lower,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Changping,24,full_station,natural,6570,constant,hist_gradient_boosting,upper,0.5083596310604506,2,2,BINARY_IMPLICATION,1348;1349
AP0,beijing,Changping,24,full_station,natural,6570,logistic,hist_gradient_boosting,lower,0.4501640373870253,2,2,BINARY_IMPLICATION,1348;1349
AP0,beijing,Changping,24,full_station,natural,6570,logistic,hist_gradient_boosting,upper,0.3946254327208023,2,2,BINARY_IMPLICATION,1349;1361
AP0,beijing,Changping,72,fixed_panel,natural,6570,constant,logistic,lower,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Changping,72,fixed_panel,natural,6570,constant,logistic,upper,9.254749744336266e-16,0,0,NUMERIC_ZERO,
AP0,beijing,Changping,72,fixed_panel,natural,6570,constant,hist_gradient_boosting,lower,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Changping,72,fixed_panel,natural,6570,constant,hist_gradient_boosting,upper,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Changping,72,fixed_panel,natural,6570,logistic,hist_gradient_boosting,lower,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Changping,72,fixed_panel,natural,6570,logistic,hist_gradient_boosting,upper,4.543240783583258e-15,0,0,NUMERIC_ZERO,
AP0,beijing,Changping,72,fixed_panel,natural,6738,constant,logistic,lower,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Changping,72,fixed_panel,natural,6738,constant,logistic,upper,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Changping,72,fixed_panel,natural,6738,constant,hist_gradient_boosting,lower,1.3461454173580025e-15,0,0,NUMERIC_ZERO,
AP0,beijing,Changping,72,fixed_panel,natural,6738,constant,hist_gradient_boosting,upper,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Changping,72,fixed_panel,natural,6738,logistic,hist_gradient_boosting,lower,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Changping,72,fixed_panel,natural,6738,logistic,hist_gradient_boosting,upper,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Changping,72,fixed_panel,natural,6906,constant,logistic,lower,2.692290834716005e-15,0,0,NUMERIC_ZERO,
AP0,beijing,Changping,72,fixed_panel,natural,6906,constant,logistic,upper,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Changping,72,fixed_panel,natural,6906,constant,hist_gradient_boosting,lower,4.038436252074007e-15,0,0,NUMERIC_ZERO,
AP0,beijing,Changping,72,fixed_panel,natural,6906,constant,hist_gradient_boosting,upper,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Changping,72,fixed_panel,natural,6906,logistic,hist_gradient_boosting,lower,5.04804531509251e-16,0,0,NUMERIC_ZERO,
AP0,beijing,Changping,72,fixed_panel,natural,6906,logistic,hist_gradient_boosting,upper,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Changping,72,fixed_panel,natural,7074,constant,logistic,lower,1.7773326213554874e-15,0,0,NUMERIC_ZERO,
AP0,beijing,Changping,72,fixed_panel,natural,7074,constant,logistic,upper,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Changping,72,fixed_panel,natural,7074,constant,hist_gradient_boosting,lower,2.355754480376504e-15,0,0,NUMERIC_ZERO,
AP0,beijing,Changping,72,fixed_panel,natural,7074,constant,hist_gradient_boosting,upper,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Changping,72,fixed_panel,natural,7074,logistic,hist_gradient_boosting,lower,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Changping,72,fixed_panel,natural,7074,logistic,hist_gradient_boosting,upper,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Changping,72,fixed_panel,natural,7242,constant,logistic,lower,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Changping,72,fixed_panel,natural,7242,constant,logistic,upper,1.304078373065565e-15,0,0,NUMERIC_ZERO,
AP0,beijing,Changping,72,fixed_panel,natural,7242,constant,hist_gradient_boosting,lower,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Changping,72,fixed_panel,natural,7242,constant,hist_gradient_boosting,upper,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Changping,72,fixed_panel,natural,7242,logistic,hist_gradient_boosting,lower,1.766815860282378e-15,0,0,NUMERIC_ZERO,
AP0,beijing,Changping,72,fixed_panel,natural,7242,logistic,hist_gradient_boosting,upper,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Changping,72,fixed_panel,natural,7410,constant,logistic,lower,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Changping,72,fixed_panel,natural,7410,constant,logistic,upper,5.04804531509251e-16,0,0,NUMERIC_ZERO,
AP0,beijing,Changping,72,fixed_panel,natural,7410,constant,hist_gradient_boosting,lower,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Changping,72,fixed_panel,natural,7410,constant,hist_gradient_boosting,upper,1.5985476831126277e-15,0,0,NUMERIC_ZERO,
AP0,beijing,Changping,72,fixed_panel,natural,7410,logistic,hist_gradient_boosting,lower,4.206704429243757e-16,0,0,NUMERIC_ZERO,
AP0,beijing,Changping,72,fixed_panel,natural,7410,logistic,hist_gradient_boosting,upper,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Changping,72,fixed_panel,natural,7578,constant,logistic,lower,1.6826817716975031e-16,0,0,NUMERIC_ZERO,
AP0,beijing,Changping,72,fixed_panel,natural,7578,constant,logistic,upper,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Changping,72,fixed_panel,natural,7578,constant,hist_gradient_boosting,lower,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Changping,72,fixed_panel,natural,7578,constant,hist_gradient_boosting,upper,5.04804531509251e-16,0,0,NUMERIC_ZERO,
AP0,beijing,Changping,72,fixed_panel,natural,7578,logistic,hist_gradient_boosting,lower,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Changping,72,fixed_panel,natural,7578,logistic,hist_gradient_boosting,upper,8.83407930141189e-16,0,0,NUMERIC_ZERO,
AP0,beijing,Changping,72,fixed_panel,natural,7746,constant,logistic,lower,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Changping,72,fixed_panel,natural,7746,constant,logistic,upper,3.3653635433950058e-15,0,0,NUMERIC_ZERO,
AP0,beijing,Changping,72,fixed_panel,natural,7746,constant,hist_gradient_boosting,lower,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Changping,72,fixed_panel,natural,7746,constant,hist_gradient_boosting,upper,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Changping,72,fixed_panel,natural,7746,logistic,hist_gradient_boosting,lower,2.2085198253529723e-16,0,0,NUMERIC_ZERO,
AP0,beijing,Changping,72,fixed_panel,natural,7746,logistic,hist_gradient_boosting,upper,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Changping,72,fixed_panel,natural,7914,constant,logistic,lower,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Changping,72,fixed_panel,natural,7914,constant,logistic,upper,1.0937431516033769e-15,0,0,NUMERIC_ZERO,
AP0,beijing,Changping,72,fixed_panel,natural,7914,constant,hist_gradient_boosting,lower,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Changping,72,fixed_panel,natural,7914,constant,hist_gradient_boosting,upper,2.019218126037004e-15,0,0,NUMERIC_ZERO,
AP0,beijing,Changping,72,fixed_panel,natural,7914,logistic,hist_gradient_boosting,lower,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Changping,72,fixed_panel,natural,7914,logistic,hist_gradient_boosting,upper,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Changping,72,fixed_panel,natural,8082,constant,logistic,lower,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Changping,72,fixed_panel,natural,8082,constant,logistic,upper,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Changping,72,fixed_panel,natural,8082,constant,hist_gradient_boosting,lower,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Changping,72,fixed_panel,natural,8082,constant,hist_gradient_boosting,upper,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Changping,72,fixed_panel,natural,8082,logistic,hist_gradient_boosting,lower,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Changping,72,fixed_panel,natural,8082,logistic,hist_gradient_boosting,upper,3.3653635433950058e-15,0,0,NUMERIC_ZERO,
AP0,beijing,Changping,72,fixed_panel,natural,8250,constant,logistic,lower,1.6826817716975029e-15,0,0,NUMERIC_ZERO,
AP0,beijing,Changping,72,fixed_panel,natural,8250,constant,logistic,upper,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Changping,72,fixed_panel,natural,8250,constant,hist_gradient_boosting,lower,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Changping,72,fixed_panel,natural,8250,constant,hist_gradient_boosting,upper,3.3653635433950063e-16,0,0,NUMERIC_ZERO,
AP0,beijing,Changping,72,fixed_panel,natural,8250,logistic,hist_gradient_boosting,lower,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Changping,72,fixed_panel,natural,8250,logistic,hist_gradient_boosting,upper,2.019218126037004e-15,0,0,NUMERIC_ZERO,
AP0,beijing,Changping,72,fixed_panel,natural,8418,constant,logistic,lower,1.6826817716975029e-15,0,0,NUMERIC_ZERO,
AP0,beijing,Changping,72,fixed_panel,natural,8418,constant,logistic,upper,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Changping,72,fixed_panel,natural,8418,constant,hist_gradient_boosting,lower,2.692290834716005e-15,0,0,NUMERIC_ZERO,
AP0,beijing,Changping,72,fixed_panel,natural,8418,constant,hist_gradient_boosting,upper,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Changping,72,fixed_panel,natural,8418,logistic,hist_gradient_boosting,lower,1.3461454173580025e-15,0,0,NUMERIC_ZERO,
AP0,beijing,Changping,72,fixed_panel,natural,8418,logistic,hist_gradient_boosting,upper,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Changping,72,fixed_panel,natural,8586,constant,logistic,lower,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Changping,72,fixed_panel,natural,8586,constant,logistic,upper,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Changping,72,fixed_panel,natural,8586,constant,hist_gradient_boosting,lower,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Changping,72,fixed_panel,natural,8586,constant,hist_gradient_boosting,upper,3.7018998977345056e-15,0,0,NUMERIC_ZERO,
AP0,beijing,Changping,72,fixed_panel,natural,8586,logistic,hist_gradient_boosting,lower,1.6826817716975029e-15,0,0,NUMERIC_ZERO,
AP0,beijing,Changping,72,fixed_panel,natural,8586,logistic,hist_gradient_boosting,upper,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Changping,72,full_station,natural,6570,constant,logistic,lower,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Changping,72,full_station,natural,6570,constant,logistic,upper,4.227260902434082e-14,0,0,NUMERIC_ZERO,
AP0,beijing,Changping,72,full_station,natural,6570,constant,hist_gradient_boosting,lower,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Changping,72,full_station,natural,6570,constant,hist_gradient_boosting,upper,1.9849746846212213e-13,0,0,NUMERIC_ZERO,
AP0,beijing,Changping,72,full_station,natural,6570,logistic,hist_gradient_boosting,lower,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Changping,72,full_station,natural,6570,logistic,hist_gradient_boosting,upper,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Dingling,24,fixed_panel,natural,6570,constant,logistic,lower,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Dingling,24,fixed_panel,natural,6570,constant,logistic,upper,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Dingling,24,fixed_panel,natural,6570,constant,hist_gradient_boosting,lower,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Dingling,24,fixed_panel,natural,6570,constant,hist_gradient_boosting,upper,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Dingling,24,fixed_panel,natural,6570,logistic,hist_gradient_boosting,lower,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Dingling,24,fixed_panel,natural,6570,logistic,hist_gradient_boosting,upper,1.0061396160665481e-15,0,0,NUMERIC_ZERO,
AP0,beijing,Dingling,24,fixed_panel,natural,6738,constant,logistic,lower,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Dingling,24,fixed_panel,natural,6738,constant,logistic,upper,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Dingling,24,fixed_panel,natural,6738,constant,hist_gradient_boosting,lower,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Dingling,24,fixed_panel,natural,6738,constant,hist_gradient_boosting,upper,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Dingling,24,fixed_panel,natural,6738,logistic,hist_gradient_boosting,lower,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Dingling,24,fixed_panel,natural,6738,logistic,hist_gradient_boosting,upper,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Dingling,24,fixed_panel,natural,6906,constant,logistic,lower,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Dingling,24,fixed_panel,natural,6906,constant,logistic,upper,4.024558464266193e-15,0,0,NUMERIC_ZERO,
AP0,beijing,Dingling,24,fixed_panel,natural,6906,constant,hist_gradient_boosting,lower,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Dingling,24,fixed_panel,natural,6906,constant,hist_gradient_boosting,upper,4.024558464266193e-15,0,0,NUMERIC_ZERO,
AP0,beijing,Dingling,24,fixed_panel,natural,6906,logistic,hist_gradient_boosting,lower,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Dingling,24,fixed_panel,natural,6906,logistic,hist_gradient_boosting,upper,1.0061396160665481e-15,0,0,NUMERIC_ZERO,
AP0,beijing,Dingling,24,fixed_panel,natural,7074,constant,logistic,lower,4.024558464266193e-15,0,0,NUMERIC_ZERO,
AP0,beijing,Dingling,24,fixed_panel,natural,7074,constant,logistic,upper,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Dingling,24,fixed_panel,natural,7074,constant,hist_gradient_boosting,lower,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Dingling,24,fixed_panel,natural,7074,constant,hist_gradient_boosting,upper,1.9493955061289373e-14,0,0,NUMERIC_ZERO,
AP0,beijing,Dingling,24,fixed_panel,natural,7074,logistic,hist_gradient_boosting,lower,4.024558464266193e-15,0,0,NUMERIC_ZERO,
AP0,beijing,Dingling,24,fixed_panel,natural,7074,logistic,hist_gradient_boosting,upper,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Dingling,24,fixed_panel,natural,7242,constant,logistic,lower,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Dingling,24,fixed_panel,natural,7242,constant,logistic,upper,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Dingling,24,fixed_panel,natural,7242,constant,hist_gradient_boosting,lower,2.0122792321330962e-15,0,0,NUMERIC_ZERO,
AP0,beijing,Dingling,24,fixed_panel,natural,7242,constant,hist_gradient_boosting,upper,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Dingling,24,fixed_panel,natural,7242,logistic,hist_gradient_boosting,lower,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Dingling,24,fixed_panel,natural,7242,logistic,hist_gradient_boosting,upper,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Dingling,24,fixed_panel,natural,7410,constant,logistic,lower,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Dingling,24,fixed_panel,natural,7410,constant,logistic,upper,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Dingling,24,fixed_panel,natural,7410,constant,hist_gradient_boosting,lower,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Dingling,24,fixed_panel,natural,7410,constant,hist_gradient_boosting,upper,4.024558464266193e-15,0,0,NUMERIC_ZERO,
AP0,beijing,Dingling,24,fixed_panel,natural,7410,logistic,hist_gradient_boosting,lower,1.7607443281164592e-15,0,0,NUMERIC_ZERO,
AP0,beijing,Dingling,24,fixed_panel,natural,7410,logistic,hist_gradient_boosting,upper,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Dingling,24,fixed_panel,natural,7578,constant,logistic,lower,1.0061396160665481e-15,0,0,NUMERIC_ZERO,
AP0,beijing,Dingling,24,fixed_panel,natural,7578,constant,logistic,upper,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Dingling,24,fixed_panel,natural,7578,constant,hist_gradient_boosting,lower,1.4085954624931674e-14,0,0,NUMERIC_ZERO,
AP0,beijing,Dingling,24,fixed_panel,natural,7578,constant,hist_gradient_boosting,upper,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Dingling,24,fixed_panel,natural,7578,logistic,hist_gradient_boosting,lower,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Dingling,24,fixed_panel,natural,7578,logistic,hist_gradient_boosting,upper,2.200930410145574e-16,0,0,NUMERIC_ZERO,
AP0,beijing,Dingling,24,fixed_panel,natural,7746,constant,logistic,lower,9.30679144861557e-15,0,0,NUMERIC_ZERO,
AP0,beijing,Dingling,24,fixed_panel,natural,7746,constant,logistic,upper,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Dingling,24,fixed_panel,natural,7746,constant,hist_gradient_boosting,lower,2.0122792321330962e-15,0,0,NUMERIC_ZERO,
AP0,beijing,Dingling,24,fixed_panel,natural,7746,constant,hist_gradient_boosting,upper,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Dingling,24,fixed_panel,natural,7746,logistic,hist_gradient_boosting,lower,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Dingling,24,fixed_panel,natural,7746,logistic,hist_gradient_boosting,upper,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Dingling,24,fixed_panel,natural,7914,constant,logistic,lower,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Dingling,24,fixed_panel,natural,7914,constant,logistic,upper,1.7607443281164592e-15,0,0,NUMERIC_ZERO,
AP0,beijing,Dingling,24,fixed_panel,natural,7914,constant,hist_gradient_boosting,lower,4.024558464266193e-15,0,0,NUMERIC_ZERO,
AP0,beijing,Dingling,24,fixed_panel,natural,7914,constant,hist_gradient_boosting,upper,0.0,0,0,NUMERIC_ZERO,
AP0,beijing,Dingling,24,fixed_panel,natural,7914,logistic,hist_gradient_boosting,lower,1.6759607762500934,2,2,BINARY_IMPLICATION,7;5
AP0,beijing,Dingling,24,fixed_panel,natural,7914,logistic,hist_gradient_boosting,upper,1.6759607762500988,2,2,BINARY_IMPLICATION,4;7
AP0,beijing,Dingling,24,fixed_panel,natural,8082,constant,logistic,lower,8.049116928532385e-15,0,0,NUMERIC_ZERO,
AP0,beijing,Dingling,24,fixed_panel,natural,8082,constant,logistic,upper,0.0,0,0,NUMERIC_ZERO,
