seed,candidate,reference,horizon,target_scope,postprocess,origin,mae_gain,mse_gain
20260915,FIXED_PRODUCT,BASE_FIXED,12,path_1_to_H,raw,1536,-0.0016340679701562274,-0.0004300719403851247
20260915,FIXED_PRODUCT,BASE_FIXED,12,path_1_to_H,raw,1548,0.0024355053137261563,0.0005645096269965533
20260915,FIXED_PRODUCT,BASE_FIXED,12,path_1_to_H,clip_0_1,1392,0.0012761687334255287,0.00016326084676095221
20260915,FIXED_PRODUCT,BASE_FIXED,12,path_1_to_H,clip_0_1,1404,-0.0020556955073687193,-0.00028490887996801686
20260915,FIXED_PRODUCT,BASE_FIXED,12,path_1_to_H,clip_0_1,1416,-0.0017802014485029463,-0.00011815754150168297
20260915,FIXED_PRODUCT,BASE_FIXED,12,path_1_to_H,clip_0_1,1428,-0.00381332687281894,-0.00044004738040815734
20260915,FIXED_PRODUCT,BASE_FIXED,12,path_1_to_H,clip_0_1,1440,0.0031267119767670413,0.0003168010377871333
20260915,FIXED_PRODUCT,BASE_FIXED,12,path_1_to_H,clip_0_1,1452,0.0009959482977605304,-7.958782960558083e-05
20260915,FIXED_PRODUCT,BASE_FIXED,12,path_1_to_H,clip_0_1,1464,0.0036698276551043927,0.0022687822999768663
20260915,FIXED_PRODUCT,BASE_FIXED,12,path_1_to_H,clip_0_1,1476,-0.0021002085366535706,-0.0003660542041625786
20260915,FIXED_PRODUCT,BASE_FIXED,12,path_1_to_H,clip_0_1,1488,0.004067154849452848,0.0005821613972756295
20260915,FIXED_PRODUCT,BASE_FIXED,12,path_1_to_H,clip_0_1,1500,0.013708198312883078,0.0017397843555314923
20260915,FIXED_PRODUCT,BASE_FIXED,12,path_1_to_H,clip_0_1,1512,-0.01470504409725234,-0.006856002213894661
