epoch,stage,model,seed,horizon,status,target_scope,postprocess,scored_values,rmse,mae
10,SELECT,FIXED_PRODUCT,20260917,6,AVAILABLE,path_1_to_H,raw,23100,0.07076484458049898,0.04162316316285095
10,SELECT,FIXED_PRODUCT,20260917,6,AVAILABLE,terminal_H,clip_0_1,3850,0.07685637663888778,0.047971509599996374
10,SELECT,FIXED_PRODUCT,20260917,6,AVAILABLE,path_1_to_H,clip_0_1,23100,0.07074752294816132,0.04159058571011349
10,SELECT,FIXED_PRODUCT,20260917,9,AVAILABLE,terminal_H,raw,3850,0.08579507075096977,0.058201119173117634
10,SELECT,FIXED_PRODUCT,20260917,9,AVAILABLE,path_1_to_H,raw,34650,0.07520502458144553,0.045678721567709954
10,SELECT,FIXED_PRODUCT,20260917,9,AVAILABLE,terminal_H,clip_0_1,3850,0.08578776194961746,0.0581911045990501
10,SELECT,FIXED_PRODUCT,20260917,9,AVAILABLE,path_1_to_H,clip_0_1,34650,0.07518925462592096,0.0456495878877893
10,SELECT,FIXED_PRODUCT,20260917,12,AVAILABLE,terminal_H,raw,3850,0.09380417570968176,0.06151329463027313
10,SELECT,FIXED_PRODUCT,20260917,12,AVAILABLE,path_1_to_H,raw,46200,0.07961114883118366,0.04951830266379813
10,SELECT,FIXED_PRODUCT,20260917,12,AVAILABLE,terminal_H,clip_0_1,3850,0.09377062938288493,0.06146744879072061
10,SELECT,FIXED_PRODUCT,20260917,12,AVAILABLE,path_1_to_H,clip_0_1,46200,0.07959326951765833,0.04948989869984242
20,SELECT,FIXED_PRODUCT,20260917,3,AVAILABLE,terminal_H,raw,3850,0.07238999631644166,0.042350317943314175
