phase,dataset,series,K,L,scope,origin_start,N,comparison_id,endpoint,pairwise_pattern_feasible,pairwise_pattern_value,pairwise_reported_bound,witness_delta,absolute_pattern_DP_gap,equality_status,independent_conflict
AP1,beijing,Changping,24,3,origin_week,14640,168,AP1_beijing_Changping_K24_origin_week_14640_logistic_hist_gradient_boosting,upper,True,-0.01651543484112413,-0.0165154348411041,-0.016515434841124135,3.469446951953614e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,58;57
AP1,beijing,Changping,24,3,origin_week,15648,168,AP1_beijing_Changping_K24_origin_week_15648_constant_logistic,lower,True,0.06480247357624229,0.0648024735762222,0.06480247357624229,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Changping,24,3,origin_week,15648,168,AP1_beijing_Changping_K24_origin_week_15648_constant_logistic,upper,True,0.09050113098095514,0.0905011309809751,0.09050113098095514,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Changping,24,3,origin_week,15648,168,AP1_beijing_Changping_K24_origin_week_15648_constant_hist_gradient_boosting,lower,True,0.0528839287207601,0.0528839287207401,0.052883928720760094,6.938893903907228e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Changping,24,3,origin_week,15648,168,AP1_beijing_Changping_K24_origin_week_15648_constant_hist_gradient_boosting,upper,True,0.07625679402338591,0.0762567940234058,0.07625679402338591,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Changping,24,3,origin_week,15648,168,AP1_beijing_Changping_K24_origin_week_15648_logistic_hist_gradient_boosting,lower,True,-0.01424433695756922,-0.0142443369575892,-0.014244336957569218,1.734723475976807e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Changping,24,3,origin_week,15648,168,AP1_beijing_Changping_K24_origin_week_15648_logistic_hist_gradient_boosting,upper,True,-0.0119185448554822,-0.0119185448554622,-0.011918544855482197,3.469446951953614e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Changping,24,3,origin_week,15816,168,AP1_beijing_Changping_K24_origin_week_15816_constant_logistic,lower,True,0.10569191500333679,0.1056919150033167,0.1056919150033368,1.3877787807814457e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Changping,24,3,origin_week,15816,168,AP1_beijing_Changping_K24_origin_week_15816_constant_logistic,upper,True,0.11731818801672984,0.1173181880167498,0.11731818801672982,2.7755575615628914e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Changping,24,3,origin_week,15816,168,AP1_beijing_Changping_K24_origin_week_15816_constant_hist_gradient_boosting,lower,True,0.12267186531794867,0.1226718653179286,0.12267186531794867,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Changping,24,3,origin_week,15816,168,AP1_beijing_Changping_K24_origin_week_15816_constant_hist_gradient_boosting,upper,True,0.13279831632263883,0.1327983163226588,0.13279831632263883,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Changping,24,3,origin_week,15816,168,AP1_beijing_Changping_K24_origin_week_15816_logistic_hist_gradient_boosting,lower,True,0.015480128305909006,0.015480128305889,0.015480128305909004,1.734723475976807e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Changping,24,3,origin_week,15816,168,AP1_beijing_Changping_K24_origin_week_15816_logistic_hist_gradient_boosting,upper,True,0.01697995031461187,0.0169799503146318,0.01697995031461187,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Changping,24,3,origin_week,16656,168,AP1_beijing_Changping_K24_origin_week_16656_constant_logistic,lower,True,0.09918652531456121,0.0991865253145412,0.0991865253145612,1.3877787807814457e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Changping,24,3,origin_week,16656,168,AP1_beijing_Changping_K24_origin_week_16656_constant_logistic,upper,True,0.12517504790216125,0.1251750479021812,0.12517504790216122,2.7755575615628914e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Changping,24,3,origin_week,16656,168,AP1_beijing_Changping_K24_origin_week_16656_constant_hist_gradient_boosting,lower,True,0.10367911925088899,0.103679119250869,0.103679119250889,1.3877787807814457e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Changping,24,3,origin_week,16656,168,AP1_beijing_Changping_K24_origin_week_16656_constant_hist_gradient_boosting,upper,True,0.12755956158156442,0.1275595615815844,0.12755956158156442,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Changping,24,3,origin_week,16656,168,AP1_beijing_Changping_K24_origin_week_16656_logistic_hist_gradient_boosting,lower,True,0.0023845136794031973,0.0023845136793831,0.0023845136794032025,5.204170427930421e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,128;127
AP1,beijing,Changping,24,3,origin_week,16656,168,AP1_beijing_Changping_K24_origin_week_16656_logistic_hist_gradient_boosting,upper,True,0.004507034932375707,0.0045070349323957,0.004507034932375715,7.806255641895632e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Changping,72,3,annual,8760,8689,AP1_beijing_Changping_K72_annual_8760_constant_logistic,lower,True,0.011983616966352906,0.0119836169663329,0.011983616966352958,5.204170427930421e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,3450;3483
AP1,beijing,Changping,72,3,annual,8760,8689,AP1_beijing_Changping_K72_annual_8760_constant_logistic,upper,True,0.013697393487677529,0.0136973934876975,0.01369739348767758,5.0306980803327406e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,3483;3498
AP1,beijing,Changping,72,3,annual,8760,8689,AP1_beijing_Changping_K72_annual_8760_constant_hist_gradient_boosting,lower,True,0.009564764421211604,0.0095647644211916,0.009564764421211654,5.0306980803327406e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,3450;3465
AP1,beijing,Changping,72,3,annual,8760,8689,AP1_beijing_Changping_K72_annual_8760_constant_hist_gradient_boosting,upper,True,0.010753639353473286,0.0107536393534932,0.01075363935347334,5.377642775528102e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,3465;3466
AP1,beijing,Changping,72,3,annual,8760,8689,AP1_beijing_Changping_K72_annual_8760_logistic_hist_gradient_boosting,lower,True,-0.003229353644843002,-0.003229353644863,-0.0032293536448430023,4.336808689942018e-19,REALIZABLE_LP_OPTIMUM_NUMERIC,2473;2472
AP1,beijing,Changping,72,3,annual,8760,8689,AP1_beijing_Changping_K72_annual_8760_logistic_hist_gradient_boosting,upper,True,-0.0022281038662385726,-0.0022281038662185,-0.0022281038662385726,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,2469;2473
AP1,beijing,Changping,72,3,origin_week,11112,168,AP1_beijing_Changping_K72_origin_week_11112_constant_logistic,lower,True,0.02232467705522414,0.0223246770552041,0.022324677055224187,4.85722573273506e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Changping,72,3,origin_week,11112,168,AP1_beijing_Changping_K72_origin_week_11112_constant_logistic,upper,True,0.03619644901151304,0.036196449011533,0.03619644901151309,4.85722573273506e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Changping,72,3,origin_week,11112,168,AP1_beijing_Changping_K72_origin_week_11112_constant_hist_gradient_boosting,lower,True,0.0450936121097303,0.0450936121097103,0.04509361210973035,4.85722573273506e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Changping,72,3,origin_week,11112,168,AP1_beijing_Changping_K72_origin_week_11112_constant_hist_gradient_boosting,upper,True,0.05801965830784854,0.0580196583078685,0.05801965830784858,4.163336342344337e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Changping,72,3,origin_week,11112,168,AP1_beijing_Changping_K72_origin_week_11112_logistic_hist_gradient_boosting,lower,True,0.021360814565536883,0.0213608145655168,0.021360814565536883,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,121;120
AP1,beijing,Changping,72,3,origin_week,11112,168,AP1_beijing_Changping_K72_origin_week_11112_logistic_hist_gradient_boosting,upper,True,0.02276893505450616,0.0227689350545261,0.02276893505450616,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,117;121
AP1,beijing,Changping,72,3,origin_week,12120,168,AP1_beijing_Changping_K72_origin_week_12120_constant_logistic,lower,True,0.06892959247112633,0.0689295924711063,0.06892959247112637,4.163336342344337e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,90;123
AP1,beijing,Changping,72,3,origin_week,12120,168,AP1_beijing_Changping_K72_origin_week_12120_constant_logistic,upper,True,0.11448104154334506,0.114481041543365,0.1144810415433451,4.163336342344337e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,123;138
AP1,beijing,Changping,72,3,origin_week,12120,168,AP1_beijing_Changping_K72_origin_week_12120_constant_hist_gradient_boosting,lower,True,0.06123171077998095,0.0612317107799609,0.061231710779981,4.85722573273506e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,90;105
AP1,beijing,Changping,72,3,origin_week,12120,168,AP1_beijing_Changping_K72_origin_week_12120_constant_hist_gradient_boosting,upper,True,0.07765660279770477,0.0776566027977247,0.07765660279770481,4.163336342344337e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,105;106
AP1,beijing,Changping,72,3,origin_week,12120,168,AP1_beijing_Changping_K72_origin_week_12120_logistic_hist_gradient_boosting,lower,True,-0.041286615794556156,-0.0412866157945761,-0.04128661579455616,6.938893903907228e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,95;98
AP1,beijing,Changping,72,3,origin_week,12120,168,AP1_beijing_Changping_K72_origin_week_12120_logistic_hist_gradient_boosting,upper,True,-0.007697881691145373,-0.0076978816911253,-0.007697881691145374,8.673617379884035e-19,REALIZABLE_LP_OPTIMUM_NUMERIC,90;95
AP1,beijing,Changping,72,3,origin_week,12288,168,AP1_beijing_Changping_K72_origin_week_12288_constant_logistic,lower,True,-0.005557153622789653,-0.0055571536228096,-0.005557153622789601,5.204170427930421e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Changping,72,3,origin_week,12288,168,AP1_beijing_Changping_K72_origin_week_12288_constant_logistic,upper,True,0.006144998060808507,0.0061449980608285,0.006144998060808559,5.204170427930421e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Changping,72,3,origin_week,12288,168,AP1_beijing_Changping_K72_origin_week_12288_constant_hist_gradient_boosting,lower,True,-0.002881051369413324,-0.0028810513694333,-0.0028810513694132764,4.7704895589362195e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Changping,72,3,origin_week,12288,168,AP1_beijing_Changping_K72_origin_week_12288_constant_hist_gradient_boosting,upper,True,0.004367364199007736,0.0043673641990277,0.004367364199007784,4.7704895589362195e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Changping,72,3,origin_week,12288,168,AP1_beijing_Changping_K72_origin_week_12288_logistic_hist_gradient_boosting,lower,True,-0.001777633861800771,-0.0017776338618207,-0.001777633861800775,4.119968255444917e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Changping,72,3,origin_week,12288,168,AP1_beijing_Changping_K72_origin_week_12288_logistic_hist_gradient_boosting,upper,True,0.0026761022533763287,0.0026761022533963,0.0026761022533763248,3.903127820947816e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Changping,72,3,origin_week,14640,168,AP1_beijing_Changping_K72_origin_week_14640_constant_logistic,lower,True,-0.014640542145967597,-0.0146405421459875,-0.01464054214596755,4.683753385137379e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Changping,72,3,origin_week,14640,168,AP1_beijing_Changping_K72_origin_week_14640_constant_logistic,upper,True,-0.010893246563059206,-0.0108932465630392,-0.01089324656305916,4.5102810375396984e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Changping,72,3,origin_week,14640,168,AP1_beijing_Changping_K72_origin_week_14640_constant_hist_gradient_boosting,lower,True,-0.01648266866416339,-0.0164826686641833,-0.016482668664163338,5.204170427930421e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Changping,72,3,origin_week,14640,168,AP1_beijing_Changping_K72_origin_week_14640_constant_hist_gradient_boosting,upper,True,-0.002888670170849215,-0.0028886701708292,-0.0028886701708491637,5.117434254131581e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Changping,72,3,origin_week,14640,168,AP1_beijing_Changping_K72_origin_week_14640_logistic_hist_gradient_boosting,lower,True,-0.001842126518195794,-0.0018421265182157,-0.001842126518195788,5.854691731421724e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Changping,72,3,origin_week,14640,168,AP1_beijing_Changping_K72_origin_week_14640_logistic_hist_gradient_boosting,upper,True,0.008004576392209988,0.0080045763922299,0.008004576392209996,8.673617379884035e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Changping,72,3,origin_week,15648,168,AP1_beijing_Changping_K72_origin_week_15648_constant_logistic,lower,True,-0.00594755658856562,-0.0059475565885856,-0.00594755658856557,5.0306980803327406e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Changping,72,3,origin_week,15648,168,AP1_beijing_Changping_K72_origin_week_15648_constant_logistic,upper,True,-0.00012050671132648619,-0.0001205067113064,-0.00012050671132643568,5.051026871066844e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Changping,72,3,origin_week,15648,168,AP1_beijing_Changping_K72_origin_week_15648_constant_hist_gradient_boosting,lower,True,0.008395698329397346,0.0083956983293773,0.008395698329397395,4.85722573273506e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Changping,72,3,origin_week,15648,168,AP1_beijing_Changping_K72_origin_week_15648_constant_hist_gradient_boosting,upper,True,0.013367770221555882,0.0133677702215758,0.013367770221555931,4.85722573273506e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Changping,72,3,origin_week,15648,168,AP1_beijing_Changping_K72_origin_week_15648_logistic_hist_gradient_boosting,lower,True,0.013488276932882369,0.0134882769328623,0.013488276932882367,1.734723475976807e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Changping,72,3,origin_week,15648,168,AP1_beijing_Changping_K72_origin_week_15648_logistic_hist_gradient_boosting,upper,True,0.014343254917962966,0.0143432549179829,0.014343254917962966,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Changping,72,3,origin_week,15816,168,AP1_beijing_Changping_K72_origin_week_15816_constant_logistic,lower,True,-0.0060661283138334285,-0.0060661283138534,-0.006066128313833377,5.117434254131581e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Changping,72,3,origin_week,15816,168,AP1_beijing_Changping_K72_origin_week_15816_constant_logistic,upper,True,-0.0033098387756445337,-0.0033098387756245,-0.003309838775644483,5.074066167232161e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Changping,72,3,origin_week,15816,168,AP1_beijing_Changping_K72_origin_week_15816_constant_hist_gradient_boosting,lower,True,-0.0003029491232511343,-0.0003029491232711,-0.0003029491232510874,4.6891743959998067e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Changping,72,3,origin_week,15816,168,AP1_beijing_Changping_K72_origin_week_15816_constant_hist_gradient_boosting,upper,True,0.0019713612887101474,0.0019713612887301,0.0019713612887101942,4.683753385137379e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Changping,72,3,origin_week,15816,168,AP1_beijing_Changping_K72_origin_week_15816_logistic_hist_gradient_boosting,lower,True,0.005281200064354681,0.0052812000643346,0.005281200064354677,4.336808689942018e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Changping,72,3,origin_week,15816,168,AP1_beijing_Changping_K72_origin_week_15816_logistic_hist_gradient_boosting,upper,True,0.005763179190582294,0.0057631791906022,0.00576317919058229,4.336808689942018e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Changping,72,3,origin_week,16656,168,AP1_beijing_Changping_K72_origin_week_16656_constant_logistic,lower,True,-0.01645311092683449,-0.0164531109268544,-0.01645311092683444,5.204170427930421e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Changping,72,3,origin_week,16656,168,AP1_beijing_Changping_K72_origin_week_16656_constant_logistic,upper,True,-0.011272188912338417,-0.0112721889123184,-0.011272188912338364,5.377642775528102e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Changping,72,3,origin_week,16656,168,AP1_beijing_Changping_K72_origin_week_16656_constant_hist_gradient_boosting,lower,True,-0.019959769893843553,-0.0199597698938635,-0.0199597698938435,5.204170427930421e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Changping,72,3,origin_week,16656,168,AP1_beijing_Changping_K72_origin_week_16656_constant_hist_gradient_boosting,upper,True,-0.01591060991350623,-0.0159106099134862,-0.015910609913506183,4.85722573273506e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Changping,72,3,origin_week,16656,168,AP1_beijing_Changping_K72_origin_week_16656_logistic_hist_gradient_boosting,lower,True,-0.004638421001167817,-0.0046384210011878,-0.004638421001167819,1.734723475976807e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,128;127
AP1,beijing,Changping,72,3,origin_week,16656,168,AP1_beijing_Changping_K72_origin_week_16656_logistic_hist_gradient_boosting,upper,True,-0.003487794788213438,-0.0034877947881934,-0.0034877947882134396,1.734723475976807e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Dingling,24,3,annual,8760,8737,AP1_beijing_Dingling_K24_annual_8760_constant_logistic,lower,False,0.10853389679910956,0.1085338967990895,0.10856961160949896,3.571481038940061e-05,OBJECTIVE_GAP_NUMERIC,1414;1415
AP1,beijing,Dingling,24,3,annual,8760,8737,AP1_beijing_Dingling_K24_annual_8760_constant_logistic,upper,True,0.1238974760375035,0.1238974760375235,0.12389747603750349,1.3877787807814457e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,1411;1414
AP1,beijing,Dingling,24,3,annual,8760,8737,AP1_beijing_Dingling_K24_annual_8760_constant_hist_gradient_boosting,lower,False,0.10260241736404058,0.1026024173640205,0.10260533719258569,2.9198285451115247e-06,OBJECTIVE_GAP_NUMERIC,1414;1415
AP1,beijing,Dingling,24,3,annual,8760,8737,AP1_beijing_Dingling_K24_annual_8760_constant_hist_gradient_boosting,upper,True,0.121495566666701,0.1214955666667209,0.121495566666701,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,1411;1414
AP1,beijing,Dingling,24,3,annual,8760,8737,AP1_beijing_Dingling_K24_annual_8760_logistic_hist_gradient_boosting,lower,True,-0.006430931345786536,-0.0064309313458065,-0.0064309313457865365,8.673617379884035e-19,REALIZABLE_LP_OPTIMUM_NUMERIC,2833;2825
AP1,beijing,Dingling,24,3,annual,8760,8737,AP1_beijing_Dingling_K24_annual_8760_logistic_hist_gradient_boosting,upper,True,-0.0018954072638164177,-0.0018954072637964,-0.0018954072638164177,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,2380;2381
AP1,beijing,Dingling,24,3,origin_week,9600,168,AP1_beijing_Dingling_K24_origin_week_9600_constant_logistic,lower,True,0.11057658266429597,0.1105765826642759,0.11057658266429599,1.3877787807814457e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Dingling,24,3,origin_week,9600,168,AP1_beijing_Dingling_K24_origin_week_9600_constant_logistic,upper,True,0.11256025282260256,0.1125602528226225,0.11256025282260258,2.7755575615628914e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Dingling,24,3,origin_week,9600,168,AP1_beijing_Dingling_K24_origin_week_9600_constant_hist_gradient_boosting,lower,True,0.0954371017836621,0.0954371017836421,0.09543710178366209,1.3877787807814457e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Dingling,24,3,origin_week,9600,168,AP1_beijing_Dingling_K24_origin_week_9600_constant_hist_gradient_boosting,upper,True,0.0985595791254583,0.0985595791254782,0.0985595791254583,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Dingling,24,3,origin_week,9600,168,AP1_beijing_Dingling_K24_origin_week_9600_logistic_hist_gradient_boosting,lower,True,-0.015139480880633887,-0.0151394808806538,-0.015139480880633887,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Dingling,24,3,origin_week,9600,168,AP1_beijing_Dingling_K24_origin_week_9600_logistic_hist_gradient_boosting,upper,True,-0.014000673697144285,-0.0140006736971242,-0.014000673697144278,6.938893903907228e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP1,beijing,Dingling,24,3,origin_week,10104,168,AP1_beijing_Dingling_K24_origin_week_10104_constant_logistic,lower,False,0.09828809285753305,0.098288092857513,0.10014547558593909,0.0018573827284060346,OBJECTIVE_GAP_NUMERIC,70;71
AP1,beijing,Dingling,24,3,origin_week,10104,168,AP1_beijing_Dingling_K24_origin_week_10104_constant_logistic,upper,True,0.11970678540859407,0.119706785408614,0.11970678540859409,1.3877787807814457e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,67;70
AP1,beijing,Dingling,24,3,origin_week,10104,168,AP1_beijing_Dingling_K24_origin_week_10104_constant_hist_gradient_boosting,lower,False,0.06885854033448331,0.0688585403344633,0.06901038879876004,0.00015184846427672427,OBJECTIVE_GAP_NUMERIC,70;71
AP1,beijing,Dingling,24,3,origin_week,10104,168,AP1_beijing_Dingling_K24_origin_week_10104_constant_hist_gradient_boosting,upper,True,0.08518502136695345,0.0851850213669734,0.08518502136695345,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,67;70
AP1,beijing,Dingling,24,3,origin_week,10104,168,AP1_beijing_Dingling_K24_origin_week_10104_logistic_hist_gradient_boosting,lower,True,-0.0435962109952663,-0.0435962109952863,-0.0435962109952663,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,
