seed,candidate,reference,horizon,target_scope,postprocess,origin,mae_gain,mse_gain
20260915,PRODUCT_POSREG,BASE_OD,9,terminal_H,clip_0_1,1428,-0.0024088360507582124,-0.0004861631977930394
20260915,PRODUCT_POSREG,BASE_OD,9,terminal_H,clip_0_1,1440,0.0003234499288113655,4.093591953963699e-05
20260915,PRODUCT_POSREG,BASE_OD,9,terminal_H,clip_0_1,1452,-0.0007785779738688031,-0.00018164744271999514
20260915,PRODUCT_POSREG,BASE_OD,9,terminal_H,clip_0_1,1464,0.002026622336823296,0.0016791525225330725
20260915,PRODUCT_POSREG,BASE_OD,9,terminal_H,clip_0_1,1476,0.0006209929408526254,-0.00026832919746990917
20260915,PRODUCT_POSREG,BASE_OD,9,terminal_H,clip_0_1,1488,0.005562199247628957,0.0008693254377114951
20260915,PRODUCT_POSREG,BASE_OD,9,terminal_H,clip_0_1,1500,0.0031951409587436842,0.0007200353174588494
20260915,PRODUCT_POSREG,BASE_OD,9,terminal_H,clip_0_1,1512,-0.009386193135603443,-0.003879987317564406
20260915,PRODUCT_POSREG,BASE_OD,9,terminal_H,clip_0_1,1524,-0.006463936703753793,-0.0022785377317206174
20260915,PRODUCT_POSREG,BASE_OD,9,terminal_H,clip_0_1,1536,0.002569505780298268,0.0005865802584736615
20260915,PRODUCT_POSREG,BASE_OD,9,terminal_H,clip_0_1,1548,-0.002664201204084855,-0.0005363400470016584
20260915,PRODUCT_POSREG,BASE_OD,9,path_1_to_H,raw,1392,0.0032307784994339028,0.0003427961450473839
20260915,PRODUCT_POSREG,BASE_OD,9,path_1_to_H,raw,1404,-0.0030147445227945774,-0.0003865127553491563
20260915,PRODUCT_POSREG,BASE_OD,9,path_1_to_H,raw,1416,-0.004121369453894176,-0.00044278855368660834
20260915,PRODUCT_POSREG,BASE_OD,9,path_1_to_H,raw,1428,-0.0013898871882192807,-0.00012647804907722608
20260915,PRODUCT_POSREG,BASE_OD,9,path_1_to_H,raw,1440,0.0011022902454693015,9.555338242877881e-05
20260915,PRODUCT_POSREG,BASE_OD,9,path_1_to_H,raw,1452,-0.0018689152263818248,-0.00012199015628660791
20260915,PRODUCT_POSREG,BASE_OD,9,path_1_to_H,raw,1464,0.00010674006079627157,0.0009642338314537565
20260915,PRODUCT_POSREG,BASE_OD,9,path_1_to_H,raw,1476,-4.9192473526102335e-05,-0.0003344897555146823
20260915,PRODUCT_POSREG,BASE_OD,9,path_1_to_H,raw,1488,0.0032799658364946454,0.00023181052074715679
20260915,PRODUCT_POSREG,BASE_OD,9,path_1_to_H,raw,1500,0.0009527799539752812,0.00031308979671854493
20260915,PRODUCT_POSREG,BASE_OD,9,path_1_to_H,raw,1512,-0.004649711063900814,-0.002335416119117281
20260915,PRODUCT_POSREG,BASE_OD,9,path_1_to_H,raw,1524,-0.0031280992299273407,-0.0010364819044940815
20260915,PRODUCT_POSREG,BASE_OD,9,path_1_to_H,raw,1536,0.0012443169626404594,0.00033004993930217116
20260915,PRODUCT_POSREG,BASE_OD,9,path_1_to_H,raw,1548,-0.00010277396631849941,2.231990317766955e-05
20260915,PRODUCT_POSREG,BASE_OD,9,path_1_to_H,clip_0_1,1392,0.0033720619996847156,0.0003539064981031703
20260915,PRODUCT_POSREG,BASE_OD,9,path_1_to_H,clip_0_1,1404,-0.003013739434392111,-0.00038650513212211884
20260915,PRODUCT_POSREG,BASE_OD,9,path_1_to_H,clip_0_1,1416,-0.004037280196598031,-0.0004354598710392224
20260915,PRODUCT_POSREG,BASE_OD,9,path_1_to_H,clip_0_1,1428,-0.0014015840904822029,-0.00012659550103783017
20260915,PRODUCT_POSREG,BASE_OD,9,path_1_to_H,clip_0_1,1440,0.0011451652066810697,9.973931827553734e-05
20260915,PRODUCT_POSREG,BASE_OD,9,path_1_to_H,clip_0_1,1452,-0.0018864810354828718,-0.00012216090848062545
20260915,PRODUCT_POSREG,BASE_OD,9,path_1_to_H,clip_0_1,1464,0.00012436399169237736,0.0009642863471003072
20260915,PRODUCT_POSREG,BASE_OD,9,path_1_to_H,clip_0_1,1476,-5.7328538360924495e-05,-0.0003345079492880759
20260915,PRODUCT_POSREG,BASE_OD,9,path_1_to_H,clip_0_1,1488,0.003304004943277113,0.0002319842433310238
20260915,PRODUCT_POSREG,BASE_OD,9,path_1_to_H,clip_0_1,1500,0.0009489598649163871,0.00031320006977624275
20260915,PRODUCT_POSREG,BASE_OD,9,path_1_to_H,clip_0_1,1512,-0.004640745005255361,-0.002332284764781685
20260915,PRODUCT_POSREG,BASE_OD,9,path_1_to_H,clip_0_1,1524,-0.0031294222157892803,-0.0010365093550408532
