dataset,series,K,L,scope,origin_start,N,phase,ambiguous_labels,geometry_status,unary_constraints,irreducible_two_covers,generated_constraints,seconds
beijing,Dingling,24,3,origin_week,10944,168,AP1,14,PAIRWISE_EXACT,51,0,51,0.020678600001701852
beijing,Dingling,24,3,origin_week,11112,168,AP1,29,PAIRWISE_INSUFFICIENT,462,532,462,0.044139900001027854
beijing,Dingling,24,3,origin_week,11280,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.0006885999991936842
beijing,Dingling,24,3,origin_week,11448,168,AP1,38,PAIRWISE_INSUFFICIENT,672,21,672,0.05407799999920826
beijing,Dingling,24,3,origin_week,11616,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.00040660000013303943
beijing,Dingling,24,3,origin_week,11784,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.0005958000001555774
beijing,Dingling,24,3,origin_week,11952,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.0005447000003186986
beijing,Dingling,24,3,origin_week,12120,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.00047869999980321154
beijing,Dingling,24,3,origin_week,12288,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.000333100000716513
beijing,Dingling,24,3,origin_week,12456,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.000492500001200824
beijing,Dingling,24,3,origin_week,12624,168,AP1,22,PAIRWISE_EXACT,462,0,462,0.040031700000326964
beijing,Dingling,24,3,origin_week,12792,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.0006769000010535819
beijing,Dingling,24,3,origin_week,12960,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.0004096000011486467
beijing,Dingling,24,3,origin_week,13128,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.00031850000050326344
beijing,Dingling,24,3,origin_week,13296,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.000299299999824143
beijing,Dingling,24,3,origin_week,13464,168,AP1,15,PAIRWISE_EXACT,105,0,105,0.022890199999892502
beijing,Dingling,24,3,origin_week,13632,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.0003773000007640803
beijing,Dingling,24,3,origin_week,13800,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.0007573999992018798
beijing,Dingling,24,3,origin_week,13968,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.00038329999915731605
beijing,Dingling,24,3,origin_week,14136,168,AP1,44,PAIRWISE_EXACT,924,0,924,0.04948030000014114
beijing,Dingling,24,3,origin_week,14304,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.000577799999518902
beijing,Dingling,24,3,origin_week,14472,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.00046379999912460335
beijing,Dingling,24,3,origin_week,14640,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.0006940000002941815
beijing,Dingling,24,3,origin_week,14808,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.0004380000009405194
beijing,Dingling,24,3,origin_week,14976,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.0004791999999724794
beijing,Dingling,24,3,origin_week,15144,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.0003040000010514632
beijing,Dingling,24,3,origin_week,15312,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.0005421999994723592
beijing,Dingling,24,3,origin_week,15480,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.0005113000006531365
beijing,Dingling,24,3,origin_week,15648,168,AP1,8,PAIRWISE_EXACT,31,0,31,0.01866919999883976
beijing,Dingling,24,3,origin_week,15816,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.0005703999995603226
beijing,Dingling,24,3,origin_week,15984,168,AP1,23,PAIRWISE_INSUFFICIENT,297,176,297,0.03310289999899396
beijing,Dingling,24,3,origin_week,16152,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.0003935000004275935
beijing,Dingling,24,3,origin_week,16320,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.00031149999995250255
beijing,Dingling,24,3,origin_week,16488,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.0004886000006081304
beijing,Dingling,24,3,origin_week,16656,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.0004670000016631093
beijing,Dingling,24,3,origin_week,16824,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.00041009999949892517
beijing,Dingling,24,3,origin_week,16992,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.0002979000000777887
beijing,Dingling,24,3,origin_week,17160,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.000311100000544684
beijing,Dingling,24,3,origin_week,17328,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.00027890000092156697
beijing,Dingling,24,3,origin_week,17496,1,AP1,0,PAIRWISE_EXACT,0,0,0,0.00046210000073187985
beijing,Dingling,72,3,annual,8760,8689,AP1,234,PAIRWISE_INSUFFICIENT,6687,184,6687,0.356126900000163
beijing,Dingling,72,3,origin_week,8760,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.0007609999993292149
beijing,Dingling,72,3,origin_week,8928,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.0004743000008602394
beijing,Dingling,72,3,origin_week,9096,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.0004695999996329192
beijing,Dingling,72,3,origin_week,9264,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.00044239999988349155
beijing,Dingling,72,3,origin_week,9432,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.0004524000014498597
beijing,Dingling,72,3,origin_week,9600,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.0004492999996728031
beijing,Dingling,72,3,origin_week,9768,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.0007082000010996126
beijing,Dingling,72,3,origin_week,9936,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.0005715999996027676
beijing,Dingling,72,3,origin_week,10104,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.0003715999991982244
beijing,Dingling,72,3,origin_week,10272,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.00031060000037541613
beijing,Dingling,72,3,origin_week,10440,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.00031689999923401047
beijing,Dingling,72,3,origin_week,10608,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.0005548000008275267
beijing,Dingling,72,3,origin_week,10776,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.00044489999891084153
beijing,Dingling,72,3,origin_week,10944,168,AP1,25,PAIRWISE_INSUFFICIENT,178,59,178,0.03026019999924756
beijing,Dingling,72,3,origin_week,11112,168,AP1,25,PAIRWISE_EXACT,600,0,600,0.04365780000080122
beijing,Dingling,72,3,origin_week,11280,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.000509299999976065
beijing,Dingling,72,3,origin_week,11448,168,AP1,42,PAIRWISE_EXACT,940,0,940,0.05142169999999169
beijing,Dingling,72,3,origin_week,11616,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.0006126000007498078
beijing,Dingling,72,3,origin_week,11784,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.0003218000001652399
beijing,Dingling,72,3,origin_week,11952,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.0003758000002562767
beijing,Dingling,72,3,origin_week,12120,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.0003026000013051089
beijing,Dingling,72,3,origin_week,12288,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.0005536999997275416
beijing,Dingling,72,3,origin_week,12456,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.0005070999995950842
beijing,Dingling,72,3,origin_week,12624,168,AP1,47,PAIRWISE_EXACT,2162,0,2162,0.0986802000006719
beijing,Dingling,72,3,origin_week,12792,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.0004471000011108117
beijing,Dingling,72,3,origin_week,12960,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.00032140000075742137
beijing,Dingling,72,3,origin_week,13128,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.00039570000080857426
beijing,Dingling,72,3,origin_week,13296,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.0005485000001499429
beijing,Dingling,72,3,origin_week,13464,168,AP1,15,PAIRWISE_EXACT,105,0,105,0.020834799999647657
beijing,Dingling,72,3,origin_week,13632,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.0003710000000864966
beijing,Dingling,72,3,origin_week,13800,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.00029829999948560726
beijing,Dingling,72,3,origin_week,13968,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.0007113000010576798
beijing,Dingling,72,3,origin_week,14136,168,AP1,49,PAIRWISE_EXACT,1752,0,1752,0.08342199999970035
beijing,Dingling,72,3,origin_week,14304,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.0007344000005105045
beijing,Dingling,72,3,origin_week,14472,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.0004666999993787613
beijing,Dingling,72,3,origin_week,14640,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.00033830000029411167
beijing,Dingling,72,3,origin_week,14808,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.0007851000009395648
beijing,Dingling,72,3,origin_week,14976,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.0007380999995802995
beijing,Dingling,72,3,origin_week,15144,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.0004963000010320684
beijing,Dingling,72,3,origin_week,15312,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.00037490000067919027
beijing,Dingling,72,3,origin_week,15480,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.0003066000008402625
beijing,Dingling,72,3,origin_week,15648,168,AP1,8,PAIRWISE_EXACT,31,0,31,0.020274700000300072
beijing,Dingling,72,3,origin_week,15816,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.0005087000008643372
beijing,Dingling,72,3,origin_week,15984,168,AP1,23,PAIRWISE_EXACT,319,0,319,0.03640619999896444
beijing,Dingling,72,3,origin_week,16152,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.0006739000000379747
beijing,Dingling,72,3,origin_week,16320,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.00042329999996582046
beijing,Dingling,72,3,origin_week,16488,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.0006486000002041692
beijing,Dingling,72,3,origin_week,16656,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.0008138000011967961
beijing,Dingling,72,3,origin_week,16824,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.000346200000421959
beijing,Dingling,72,3,origin_week,16992,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.000487299999804236
beijing,Dingling,72,3,origin_week,17160,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.00031800000033399556
beijing,Dingling,72,3,origin_week,17328,121,AP1,0,PAIRWISE_EXACT,0,0,0,0.00046939999992900994
beijing,Dongsi,24,3,annual,8760,8737,AP1,67,PAIRWISE_EXACT,621,0,621,0.06586910000078205
beijing,Dongsi,24,3,origin_week,8760,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.0006318000014289282
beijing,Dongsi,24,3,origin_week,8928,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.0005257000011624768
beijing,Dongsi,24,3,origin_week,9096,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.0006376000001182547
beijing,Dongsi,24,3,origin_week,9264,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.0004941000006510876
beijing,Dongsi,24,3,origin_week,9432,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.0005019000000174856
beijing,Dongsi,24,3,origin_week,9600,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.0005382999988796655
beijing,Dongsi,24,3,origin_week,9768,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.0005171000011614524
beijing,Dongsi,24,3,origin_week,9936,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.00048120000064955093
beijing,Dongsi,24,3,origin_week,10104,168,AP1,16,PAIRWISE_EXACT,240,0,240,0.030991500001618988
beijing,Dongsi,24,3,origin_week,10272,168,AP1,4,PAIRWISE_EXACT,12,0,12,0.024271499998576473
beijing,Dongsi,24,3,origin_week,10440,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.0004098999997950159
beijing,Dongsi,24,3,origin_week,10608,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.0003251999987696763
beijing,Dongsi,24,3,origin_week,10776,168,AP1,10,PAIRWISE_EXACT,90,0,90,0.027767300000050454
beijing,Dongsi,24,3,origin_week,10944,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.0007067000005918089
beijing,Dongsi,24,3,origin_week,11112,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.0005600000004051253
beijing,Dongsi,24,3,origin_week,11280,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.0004092999988642987
beijing,Dongsi,24,3,origin_week,11448,168,AP1,16,PAIRWISE_EXACT,240,0,240,0.028904500000862754
beijing,Dongsi,24,3,origin_week,11616,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.0008382999985769857
beijing,Dongsi,24,3,origin_week,11784,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.0004496000001381617
beijing,Dongsi,24,3,origin_week,11952,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.00043230000119365286
beijing,Dongsi,24,3,origin_week,12120,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.0003587000010156771
beijing,Dongsi,24,3,origin_week,12288,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.00047059999997145496
beijing,Dongsi,24,3,origin_week,12456,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.0005502999993041158
beijing,Dongsi,24,3,origin_week,12624,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.0003414999991946388
beijing,Dongsi,24,3,origin_week,12792,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.00038669999958074186
beijing,Dongsi,24,3,origin_week,12960,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.0006868000000395114
beijing,Dongsi,24,3,origin_week,13128,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.00047500000073341653
beijing,Dongsi,24,3,origin_week,13296,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.0004042000000481494
beijing,Dongsi,24,3,origin_week,13464,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.0013136999987182207
beijing,Dongsi,24,3,origin_week,13632,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.0006264999992708908
beijing,Dongsi,24,3,origin_week,13800,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.000556100001631421
beijing,Dongsi,24,3,origin_week,13968,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.0003099999994446989
beijing,Dongsi,24,3,origin_week,14136,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.0004945000000589062
beijing,Dongsi,24,3,origin_week,14304,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.0005077999994682614
beijing,Dongsi,24,3,origin_week,14472,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.0005560999998124316
beijing,Dongsi,24,3,origin_week,14640,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.0005780999999842606
beijing,Dongsi,24,3,origin_week,14808,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.00047110000014072284
beijing,Dongsi,24,3,origin_week,14976,168,AP1,2,PAIRWISE_EXACT,2,0,2,0.01922290000038629
beijing,Dongsi,24,3,origin_week,15144,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.00038610000046901405
beijing,Dongsi,24,3,origin_week,15312,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.00035740000021178275
beijing,Dongsi,24,3,origin_week,15480,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.0002951000005850801
beijing,Dongsi,24,3,origin_week,15648,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.00036589999945135787
beijing,Dongsi,24,3,origin_week,15816,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.0004980000012437813
beijing,Dongsi,24,3,origin_week,15984,168,AP1,7,PAIRWISE_EXACT,21,0,21,0.02120950000062294
beijing,Dongsi,24,3,origin_week,16152,168,AP1,4,PAIRWISE_EXACT,7,0,7,0.02068379999946046
beijing,Dongsi,24,3,origin_week,16320,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.000658500001009088
beijing,Dongsi,24,3,origin_week,16488,168,AP1,3,PAIRWISE_EXACT,4,0,4,0.022049200000765268
beijing,Dongsi,24,3,origin_week,16656,168,AP1,5,PAIRWISE_EXACT,5,0,5,0.024890599999707774
beijing,Dongsi,24,3,origin_week,16824,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.00046010000005480833
beijing,Dongsi,24,3,origin_week,16992,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.0005156000006536487
beijing,Dongsi,24,3,origin_week,17160,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.0004830999987461837
beijing,Dongsi,24,3,origin_week,17328,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.0005191999989619944
beijing,Dongsi,24,3,origin_week,17496,1,AP1,0,PAIRWISE_EXACT,0,0,0,0.00030669999978272244
beijing,Dongsi,72,3,annual,8760,8689,AP1,30,PAIRWISE_EXACT,342,0,342,0.05314159999943513
beijing,Dongsi,72,3,origin_week,8760,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.0007626999995409278
beijing,Dongsi,72,3,origin_week,8928,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.0006902000004629372
beijing,Dongsi,72,3,origin_week,9096,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.0006310999997367617
beijing,Dongsi,72,3,origin_week,9264,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.0006917999999132007
beijing,Dongsi,72,3,origin_week,9432,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.000592400001551141
beijing,Dongsi,72,3,origin_week,9600,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.0007848000004742062
beijing,Dongsi,72,3,origin_week,9768,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.0007105999993655132
beijing,Dongsi,72,3,origin_week,9936,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.0006424999992304947
beijing,Dongsi,72,3,origin_week,10104,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.0005846999993082136
beijing,Dongsi,72,3,origin_week,10272,168,AP1,4,PAIRWISE_EXACT,12,0,12,0.030965299998570117
beijing,Dongsi,72,3,origin_week,10440,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.0006456999999500113
beijing,Dongsi,72,3,origin_week,10608,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.0007325000005948823
beijing,Dongsi,72,3,origin_week,10776,168,AP1,10,PAIRWISE_EXACT,90,0,90,0.03604529999938677
beijing,Dongsi,72,3,origin_week,10944,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.000751900000977912
beijing,Dongsi,72,3,origin_week,11112,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.0006769999999960419
beijing,Dongsi,72,3,origin_week,11280,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.0006142000002000714
beijing,Dongsi,72,3,origin_week,11448,168,AP1,16,PAIRWISE_EXACT,240,0,240,0.0463832999994338
beijing,Dongsi,72,3,origin_week,11616,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.0006990000001678709
beijing,Dongsi,72,3,origin_week,11784,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.0006113999988883734
beijing,Dongsi,72,3,origin_week,11952,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.00048579999929643236
beijing,Dongsi,72,3,origin_week,12120,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.0007263999996212078
beijing,Dongsi,72,3,origin_week,12288,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.0007016999988991302
beijing,Dongsi,72,3,origin_week,12456,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.0006763000001228647
beijing,Dongsi,72,3,origin_week,12624,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.0006730999994033482
beijing,Dongsi,72,3,origin_week,12792,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.0008123999996314524
beijing,Dongsi,72,3,origin_week,12960,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.0007010999997874023
beijing,Dongsi,72,3,origin_week,13128,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.0006582999994861893
beijing,Dongsi,72,3,origin_week,13296,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.00061450000066543
beijing,Dongsi,72,3,origin_week,13464,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.0006336000005831011
beijing,Dongsi,72,3,origin_week,13632,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.0006155999999464257
beijing,Dongsi,72,3,origin_week,13800,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.0007276999986061128
beijing,Dongsi,72,3,origin_week,13968,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.0006797999994887505
beijing,Dongsi,72,3,origin_week,14136,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.0007390000009763753
beijing,Dongsi,72,3,origin_week,14304,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.0007073999986459967
beijing,Dongsi,72,3,origin_week,14472,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.001306000000113272
beijing,Dongsi,72,3,origin_week,14640,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.000707499999407446
beijing,Dongsi,72,3,origin_week,14808,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.000724199999240227
beijing,Dongsi,72,3,origin_week,14976,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.0006623999997827923
beijing,Dongsi,72,3,origin_week,15144,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.0008379000009881565
beijing,Dongsi,72,3,origin_week,15312,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.0008001999995030928
beijing,Dongsi,72,3,origin_week,15480,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.0006783999997423962
beijing,Dongsi,72,3,origin_week,15648,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.000811500000054366
beijing,Dongsi,72,3,origin_week,15816,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.0007593999998789513
beijing,Dongsi,72,3,origin_week,15984,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.0009112999996432336
beijing,Dongsi,72,3,origin_week,16152,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.0008213000000978354
beijing,Dongsi,72,3,origin_week,16320,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.0008299000000988599
beijing,Dongsi,72,3,origin_week,16488,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.001012500000797445
beijing,Dongsi,72,3,origin_week,16656,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.0006788000009692041
beijing,Dongsi,72,3,origin_week,16824,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.000754400000005262
beijing,Dongsi,72,3,origin_week,16992,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.001114499998948304
beijing,Dongsi,72,3,origin_week,17160,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.0005743000001530163
beijing,Dongsi,72,3,origin_week,17328,121,AP1,0,PAIRWISE_EXACT,0,0,0,0.0008233999997173669
beijing,Guanyuan,24,3,annual,8760,8737,AP1,249,PAIRWISE_INSUFFICIENT,2845,17521,3212,0.9084974000015791
beijing,Guanyuan,24,3,origin_week,8760,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.0008601999998063548
beijing,Guanyuan,24,3,origin_week,8928,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.0007361999996646773
beijing,Guanyuan,24,3,origin_week,9096,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.0006492000011348864
beijing,Guanyuan,24,3,origin_week,9264,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.0010249000006297138
beijing,Guanyuan,24,3,origin_week,9432,168,AP1,12,PAIRWISE_EXACT,121,0,121,0.041889300000548246
beijing,Guanyuan,24,3,origin_week,9600,168,AP1,11,PAIRWISE_EXACT,100,0,100,0.04486680000081833
beijing,Guanyuan,24,3,origin_week,9768,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.0009694000000308733
beijing,Guanyuan,24,3,origin_week,9936,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.0008092999996733852
beijing,Guanyuan,24,3,origin_week,10104,168,AP1,7,PAIRWISE_EXACT,42,0,42,0.034590200000820914
beijing,Guanyuan,24,3,origin_week,10272,168,AP1,24,PAIRWISE_EXACT,463,0,463,0.05897469999945315
beijing,Guanyuan,24,3,origin_week,10440,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.0007574999999633292
beijing,Guanyuan,24,3,origin_week,10608,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.00042919999941659626
beijing,Guanyuan,24,3,origin_week,10776,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.0006011000004946254
beijing,Guanyuan,24,3,origin_week,10944,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.0006171000004542293
beijing,Guanyuan,24,3,origin_week,11112,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.00042159999975410756
beijing,Guanyuan,24,3,origin_week,11280,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.00040439999975205865
beijing,Guanyuan,24,3,origin_week,11448,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.00046290000136650633
beijing,Guanyuan,24,3,origin_week,11616,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.0006986999997025123
beijing,Guanyuan,24,3,origin_week,11784,168,AP1,43,PAIRWISE_INSUFFICIENT,462,3311,462,0.06507690000034927
beijing,Guanyuan,24,3,origin_week,11952,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.0007951000006869435
beijing,Guanyuan,24,3,origin_week,12120,168,AP1,23,PAIRWISE_INSUFFICIENT,462,21,462,0.048867699999391334
beijing,Guanyuan,24,3,origin_week,12288,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.0008237999991251854
beijing,Guanyuan,24,3,origin_week,12456,168,AP1,1,PAIRWISE_EXACT,0,0,0,0.030879100000674953
beijing,Guanyuan,24,3,origin_week,12624,168,AP1,90,PAIRWISE_INSUFFICIENT,462,14168,829,0.36355469999944034
beijing,Guanyuan,24,3,origin_week,12792,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.001140500000474276
beijing,Guanyuan,24,3,origin_week,12960,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.0006276000003708759
beijing,Guanyuan,24,3,origin_week,13128,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.0006904000001668464
beijing,Guanyuan,24,3,origin_week,13296,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.000703800000337651
beijing,Guanyuan,24,3,origin_week,13464,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.000674000000799424
beijing,Guanyuan,24,3,origin_week,13632,168,AP1,13,PAIRWISE_EXACT,144,0,144,0.03869479999957548
beijing,Guanyuan,24,3,origin_week,13800,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.0007914000016171485
beijing,Guanyuan,24,3,origin_week,13968,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.0006196000013005687
beijing,Guanyuan,24,3,origin_week,14136,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.0005875999995623715
beijing,Guanyuan,24,3,origin_week,14304,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.0006021999997756211
beijing,Guanyuan,24,3,origin_week,14472,168,AP1,0,PAIRWISE_EXACT,0,0,0,0.000538699998287484
beijing,Guanyuan,24,3,origin_week,14640,168,AP1,18,PAIRWISE_EXACT,306,0,306,0.044805200001064804
